epoch (ms),time (03:00),elapsed (s),w (number),x (number),y (number), z (number)
1706108629851,2024-01-24T17:03:49.851,20.040,0.657,0.746,0.108,-0.000
1706108629861,2024-01-24T17:03:49.861,20.050,0.657,0.746,0.108,-0.000
1706108629871,2024-01-24T17:03:49.871,20.060,0.657,0.746,0.108,-0.000
1706108629881,2024-01-24T17:03:49.881,20.070,0.657,0.746,0.108,-0.000
1706108629891,2024-01-24T17:03:49.891,20.080,0.657,0.746,0.108,-0.000
1706108629901,2024-01-24T17:03:49.901,20.090,0.657,0.746,0.108,-0.000
1706108629911,2024-01-24T17:03:49.911,20.100,0.657,0.746,0.108,-0.000
1706108629921,2024-01-24T17:03:49.921,20.110,0.657,0.746,0.108,-0.000
1706108629931,2024-01-24T17:03:49.931,20.120,0.657,0.746,0.108,-0.000
1706108629941,2024-01-24T17:03:49.941,20.130,0.657,0.746,0.108,-0.000
1706108629951,2024-01-24T17:03:49.951,20.140,0.657,0.746,0.108,-0.000
1706108629961,2024-01-24T17:03:49.961,20.150,0.657,0.746,0.108,-0.000
1706108629971,2024-01-24T17:03:49.971,20.160,0.657,0.746,0.108,-0.000
1706108629981,2024-01-24T17:03:49.981,20.170,0.657,0.746,0.108,-0.000
1706108629991,2024-01-24T17:03:49.991,20.180,0.657,0.746,0.108,-0.000
1706108630001,2024-01-24T17:03:50.001,20.190,0.657,0.746,0.108,-0.000
1706108630011,2024-01-24T17:03:50.011,20.200,0.657,0.746,0.108,-0.000
1706108630021,2024-01-24T17:03:50.021,20.210,0.657,0.746,0.108,-0.000
1706108630031,2024-01-24T17:03:50.031,20.220,0.657,0.746,0.108,-0.000
1706108630041,2024-01-24T17:03:50.041,20.230,0.657,0.746,0.108,-0.000
1706108630051,2024-01-24T17:03:50.051,20.240,0.657,0.746,0.108,-0.000
1706108630061,2024-01-24T17:03:50.061,20.250,0.657,0.746,0.108,-0.000
1706108630071,2024-01-24T17:03:50.071,20.260,0.657,0.746,0.108,-0.000
1706108630081,2024-01-24T17:03:50.081,20.270,0.657,0.746,0.108,-0.000
1706108630091,2024-01-24T17:03:50.091,20.280,0.657,0.746,0.108,-0.000
1706108630101,2024-01-24T17:03:50.101,20.290,0.657,0.746,0.108,-0.000
1706108630111,2024-01-24T17:03:50.111,20.300,0.657,0.746,0.108,-0.000
1706108630121,2024-01-24T17:03:50.121,20.310,0.657,0.746,0.108,-0.000
1706108630131,2024-01-24T17:03:50.131,20.320,0.657,0.746,0.108,-0.000
1706108630141,2024-01-24T17:03:50.141,20.330,0.657,0.746,0.108,-0.000
1706108630151,2024-01-24T17:03:50.151,20.340,0.657,0.746,0.108,-0.000
1706108630161,2024-01-24T17:03:50.161,20.350,0.657,0.746,0.108,-0.000
1706108630171,2024-01-24T17:03:50.171,20.360,0.657,0.746,0.108,-0.000
1706108630181,2024-01-24T17:03:50.181,20.370,0.657,0.746,0.108,-0.000
1706108630191,2024-01-24T17:03:50.191,20.380,0.657,0.746,0.108,-0.000
1706108630201,2024-01-24T17:03:50.201,20.390,0.657,0.746,0.108,-0.000
1706108630211,2024-01-24T17:03:50.211,20.400,0.657,0.746,0.108,-0.000
1706108630221,2024-01-24T17:03:50.221,20.410,0.657,0.746,0.108,-0.000
1706108630231,2024-01-24T17:03:50.231,20.420,0.657,0.746,0.108,-0.000
1706108630241,2024-01-24T17:03:50.241,20.430,0.657,0.746,0.108,-0.000
1706108630251,2024-01-24T17:03:50.251,20.440,0.657,0.746,0.108,-0.000
1706108630261,2024-01-24T17:03:50.261,20.450,0.657,0.746,0.108,-0.000
1706108630271,2024-01-24T17:03:50.271,20.460,0.657,0.746,0.108,-0.000
1706108630281,2024-01-24T17:03:50.281,20.470,0.657,0.746,0.108,-0.000
1706108630291,2024-01-24T17:03:50.291,20.480,0.657,0.746,0.108,-0.000
1706108630301,2024-01-24T17:03:50.301,20.490,0.657,0.746,0.108,-0.000
1706108630311,2024-01-24T17:03:50.311,20.500,0.657,0.746,0.108,-0.000
1706108630321,2024-01-24T17:03:50.321,20.510,0.657,0.746,0.108,-0.000
1706108630331,2024-01-24T17:03:50.331,20.520,0.657,0.746,0.108,-0.000
1706108630341,2024-01-24T17:03:50.341,20.530,0.657,0.746,0.108,-0.000
1706108630351,2024-01-24T17:03:50.351,20.540,0.657,0.746,0.108,-0.000
1706108630361,2024-01-24T17:03:50.361,20.550,0.657,0.746,0.108,-0.000
1706108630371,2024-01-24T17:03:50.371,20.560,0.657,0.746,0.108,-0.000
1706108630381,2024-01-24T17:03:50.381,20.570,0.657,0.746,0.108,-0.000
1706108630391,2024-01-24T17:03:50.391,20.580,0.657,0.746,0.108,-0.000
1706108630401,2024-01-24T17:03:50.401,20.590,0.657,0.746,0.108,-0.000
1706108630411,2024-01-24T17:03:50.411,20.600,0.657,0.746,0.108,-0.000
1706108630421,2024-01-24T17:03:50.421,20.610,0.657,0.746,0.108,-0.000
1706108630431,2024-01-24T17:03:50.431,20.620,0.657,0.746,0.108,-0.000
1706108630441,2024-01-24T17:03:50.441,20.630,0.657,0.746,0.108,-0.000
1706108630451,2024-01-24T17:03:50.451,20.640,0.657,0.746,0.108,-0.000
1706108630461,2024-01-24T17:03:50.461,20.650,0.657,0.746,0.108,-0.000
1706108630471,2024-01-24T17:03:50.471,20.660,0.657,0.746,0.108,-0.000
1706108630481,2024-01-24T17:03:50.481,20.670,0.657,0.746,0.108,-0.000
1706108630491,2024-01-24T17:03:50.491,20.680,0.657,0.746,0.108,-0.000
1706108630501,2024-01-24T17:03:50.501,20.690,0.657,0.746,0.108,-0.000
1706108630511,2024-01-24T17:03:50.511,20.700,0.657,0.746,0.108,-0.000
1706108630521,2024-01-24T17:03:50.521,20.710,0.657,0.746,0.108,-0.000
1706108630531,2024-01-24T17:03:50.531,20.720,0.657,0.746,0.108,-0.000
1706108630541,2024-01-24T17:03:50.541,20.730,0.657,0.746,0.108,-0.000
1706108630551,2024-01-24T17:03:50.551,20.740,0.657,0.746,0.108,-0.000
1706108630561,2024-01-24T17:03:50.561,20.750,0.657,0.746,0.108,-0.000
1706108630571,2024-01-24T17:03:50.571,20.760,0.657,0.746,0.108,-0.000
1706108630581,2024-01-24T17:03:50.581,20.770,0.657,0.746,0.108,-0.000
1706108630591,2024-01-24T17:03:50.591,20.780,0.657,0.746,0.108,-0.000
1706108630601,2024-01-24T17:03:50.601,20.790,0.657,0.746,0.108,-0.000
1706108630611,2024-01-24T17:03:50.611,20.800,0.657,0.746,0.108,-0.000
1706108630621,2024-01-24T17:03:50.621,20.810,0.657,0.746,0.108,-0.000
1706108630631,2024-01-24T17:03:50.631,20.820,0.657,0.746,0.108,-0.000
1706108630641,2024-01-24T17:03:50.641,20.830,0.657,0.746,0.108,-0.000
1706108630651,2024-01-24T17:03:50.651,20.840,0.657,0.746,0.108,-0.000
1706108630661,2024-01-24T17:03:50.661,20.850,0.657,0.746,0.108,-0.000
1706108630671,2024-01-24T17:03:50.671,20.860,0.657,0.746,0.108,-0.000
1706108630681,2024-01-24T17:03:50.681,20.870,0.657,0.746,0.108,-0.000
1706108630691,2024-01-24T17:03:50.691,20.880,0.657,0.746,0.108,-0.000
1706108630701,2024-01-24T17:03:50.701,20.890,0.657,0.746,0.108,-0.000
1706108630711,2024-01-24T17:03:50.711,20.900,0.657,0.746,0.108,-0.000
1706108630721,2024-01-24T17:03:50.721,20.910,0.657,0.746,0.108,-0.000
1706108630731,2024-01-24T17:03:50.731,20.920,0.657,0.746,0.108,-0.000
1706108630741,2024-01-24T17:03:50.741,20.930,0.657,0.746,0.108,-0.000
1706108630751,2024-01-24T17:03:50.751,20.940,0.657,0.746,0.108,-0.000
1706108630761,2024-01-24T17:03:50.761,20.950,0.657,0.746,0.108,-0.000
1706108630771,2024-01-24T17:03:50.771,20.960,0.657,0.746,0.108,-0.000
1706108630781,2024-01-24T17:03:50.781,20.970,0.657,0.746,0.108,-0.000
1706108630791,2024-01-24T17:03:50.791,20.980,0.657,0.746,0.108,-0.000
1706108630801,2024-01-24T17:03:50.801,20.990,0.657,0.746,0.108,-0.000
1706108630811,2024-01-24T17:03:50.811,21.000,0.657,0.746,0.108,-0.000
1706108630821,2024-01-24T17:03:50.821,21.010,0.657,0.746,0.108,-0.000
1706108630831,2024-01-24T17:03:50.831,21.020,0.657,0.746,0.108,-0.000
1706108630841,2024-01-24T17:03:50.841,21.030,0.657,0.746,0.108,-0.000
1706108630851,2024-01-24T17:03:50.851,21.040,0.657,0.746,0.108,-0.000
1706108630861,2024-01-24T17:03:50.861,21.050,0.657,0.746,0.108,-0.000
1706108630871,2024-01-24T17:03:50.871,21.060,0.657,0.746,0.108,-0.000
1706108630881,2024-01-24T17:03:50.881,21.070,0.657,0.746,0.108,-0.000
1706108630891,2024-01-24T17:03:50.891,21.080,0.657,0.746,0.108,-0.000
1706108630901,2024-01-24T17:03:50.901,21.090,0.657,0.746,0.108,-0.000
1706108630911,2024-01-24T17:03:50.911,21.100,0.657,0.746,0.108,-0.000
1706108630921,2024-01-24T17:03:50.921,21.110,0.657,0.746,0.108,-0.000
1706108630931,2024-01-24T17:03:50.931,21.120,0.657,0.746,0.108,-0.000
1706108630941,2024-01-24T17:03:50.941,21.130,0.657,0.746,0.108,-0.000
1706108630951,2024-01-24T17:03:50.951,21.140,0.657,0.746,0.108,-0.000
1706108630961,2024-01-24T17:03:50.961,21.150,0.657,0.746,0.108,-0.000
1706108630971,2024-01-24T17:03:50.971,21.160,0.657,0.746,0.108,-0.000
1706108630981,2024-01-24T17:03:50.981,21.170,0.657,0.746,0.108,-0.000
1706108630991,2024-01-24T17:03:50.991,21.180,0.657,0.746,0.108,-0.000
1706108631001,2024-01-24T17:03:51.001,21.190,0.657,0.746,0.108,-0.000
1706108631011,2024-01-24T17:03:51.011,21.200,0.657,0.746,0.108,-0.000
1706108631021,2024-01-24T17:03:51.021,21.210,0.657,0.746,0.108,-0.000
1706108631031,2024-01-24T17:03:51.031,21.220,0.657,0.746,0.108,-0.000
1706108631041,2024-01-24T17:03:51.041,21.230,0.657,0.746,0.108,-0.000
1706108631051,2024-01-24T17:03:51.051,21.240,0.657,0.746,0.108,-0.000
1706108631061,2024-01-24T17:03:51.061,21.250,0.657,0.746,0.108,-0.000
1706108631071,2024-01-24T17:03:51.071,21.260,0.657,0.746,0.108,-0.000
1706108631081,2024-01-24T17:03:51.081,21.270,0.657,0.746,0.108,-0.000
1706108631091,2024-01-24T17:03:51.091,21.280,0.657,0.746,0.108,-0.000
1706108631101,2024-01-24T17:03:51.101,21.290,0.657,0.746,0.108,-0.000
1706108631111,2024-01-24T17:03:51.111,21.300,0.657,0.746,0.108,-0.000
1706108631121,2024-01-24T17:03:51.121,21.310,0.657,0.746,0.108,-0.000
1706108631131,2024-01-24T17:03:51.131,21.320,0.657,0.746,0.108,-0.000
1706108631141,2024-01-24T17:03:51.141,21.330,0.657,0.746,0.108,-0.000
1706108631151,2024-01-24T17:03:51.151,21.340,0.657,0.746,0.108,-0.000
1706108631161,2024-01-24T17:03:51.161,21.350,0.657,0.746,0.108,-0.000
1706108631171,2024-01-24T17:03:51.171,21.360,0.657,0.746,0.108,-0.000
1706108631181,2024-01-24T17:03:51.181,21.370,0.657,0.746,0.108,-0.000
1706108631191,2024-01-24T17:03:51.191,21.380,0.657,0.746,0.108,-0.000
1706108631201,2024-01-24T17:03:51.201,21.390,0.657,0.746,0.108,-0.000
1706108631211,2024-01-24T17:03:51.211,21.400,0.657,0.746,0.108,-0.000
1706108631221,2024-01-24T17:03:51.221,21.410,0.657,0.746,0.108,-0.000
1706108631231,2024-01-24T17:03:51.231,21.420,0.657,0.746,0.108,-0.000
1706108631241,2024-01-24T17:03:51.241,21.430,0.657,0.746,0.108,-0.000
1706108631251,2024-01-24T17:03:51.251,21.440,0.657,0.746,0.108,-0.000
1706108631261,2024-01-24T17:03:51.261,21.450,0.657,0.746,0.108,-0.000
1706108631271,2024-01-24T17:03:51.271,21.460,0.657,0.746,0.108,-0.000
1706108631281,2024-01-24T17:03:51.281,21.470,0.657,0.746,0.108,-0.000
1706108631291,2024-01-24T17:03:51.291,21.480,0.657,0.746,0.108,-0.000
1706108631301,2024-01-24T17:03:51.301,21.490,0.657,0.746,0.108,-0.000
1706108631311,2024-01-24T17:03:51.311,21.500,0.657,0.746,0.108,-0.000
1706108631321,2024-01-24T17:03:51.321,21.510,0.657,0.746,0.108,-0.000
1706108631331,2024-01-24T17:03:51.331,21.520,0.657,0.746,0.108,-0.000
1706108631341,2024-01-24T17:03:51.341,21.530,0.657,0.746,0.108,-0.000
1706108631351,2024-01-24T17:03:51.351,21.540,0.657,0.746,0.108,-0.000
1706108631361,2024-01-24T17:03:51.361,21.550,0.657,0.746,0.108,-0.000
1706108631371,2024-01-24T17:03:51.371,21.560,0.657,0.746,0.108,-0.000
1706108631381,2024-01-24T17:03:51.381,21.570,0.657,0.746,0.108,-0.000
1706108631391,2024-01-24T17:03:51.391,21.580,0.657,0.746,0.108,-0.000
1706108631401,2024-01-24T17:03:51.401,21.590,0.657,0.746,0.108,-0.000
1706108631411,2024-01-24T17:03:51.411,21.600,0.657,0.746,0.108,-0.000
1706108631421,2024-01-24T17:03:51.421,21.610,0.657,0.746,0.108,-0.000
1706108631431,2024-01-24T17:03:51.431,21.620,0.657,0.746,0.108,-0.000
1706108631441,2024-01-24T17:03:51.441,21.630,0.657,0.746,0.108,-0.000
1706108631451,2024-01-24T17:03:51.451,21.640,0.657,0.746,0.108,-0.000
1706108631461,2024-01-24T17:03:51.461,21.650,0.657,0.746,0.108,-0.000
1706108631471,2024-01-24T17:03:51.471,21.660,0.657,0.746,0.108,-0.000
1706108631481,2024-01-24T17:03:51.481,21.670,0.657,0.746,0.108,-0.000
1706108631491,2024-01-24T17:03:51.491,21.680,0.657,0.746,0.108,-0.000
1706108631501,2024-01-24T17:03:51.501,21.690,0.657,0.746,0.108,-0.000
1706108631511,2024-01-24T17:03:51.511,21.700,0.657,0.746,0.108,-0.000
1706108631521,2024-01-24T17:03:51.521,21.710,0.657,0.746,0.108,-0.000
1706108631531,2024-01-24T17:03:51.531,21.720,0.657,0.746,0.108,-0.000
1706108631541,2024-01-24T17:03:51.541,21.730,0.657,0.746,0.108,-0.000
1706108631551,2024-01-24T17:03:51.551,21.740,0.657,0.746,0.108,-0.000
1706108631561,2024-01-24T17:03:51.561,21.750,0.657,0.746,0.108,-0.000
1706108631571,2024-01-24T17:03:51.571,21.760,0.657,0.746,0.108,-0.000
1706108631581,2024-01-24T17:03:51.581,21.770,0.657,0.746,0.108,-0.000
1706108631591,2024-01-24T17:03:51.591,21.780,0.657,0.746,0.108,-0.000
1706108631601,2024-01-24T17:03:51.601,21.790,0.657,0.746,0.108,-0.000
1706108631611,2024-01-24T17:03:51.611,21.800,0.657,0.746,0.108,-0.000
1706108631621,2024-01-24T17:03:51.621,21.810,0.657,0.746,0.108,-0.000
1706108631631,2024-01-24T17:03:51.631,21.820,0.657,0.746,0.108,-0.000
1706108631641,2024-01-24T17:03:51.641,21.830,0.657,0.746,0.108,-0.000
1706108631651,2024-01-24T17:03:51.651,21.840,0.657,0.746,0.108,-0.000
1706108631661,2024-01-24T17:03:51.661,21.850,0.657,0.746,0.108,-0.000
1706108631671,2024-01-24T17:03:51.671,21.860,0.657,0.746,0.108,-0.000
1706108631681,2024-01-24T17:03:51.681,21.870,0.657,0.746,0.108,-0.000
1706108631691,2024-01-24T17:03:51.691,21.880,0.657,0.746,0.108,-0.000
1706108631701,2024-01-24T17:03:51.701,21.890,0.657,0.746,0.108,-0.000
1706108631711,2024-01-24T17:03:51.711,21.900,0.657,0.746,0.108,-0.000
1706108631721,2024-01-24T17:03:51.721,21.910,0.657,0.746,0.108,-0.000
1706108631731,2024-01-24T17:03:51.731,21.920,0.657,0.746,0.108,-0.000
1706108631741,2024-01-24T17:03:51.741,21.930,0.657,0.746,0.108,-0.000
1706108631751,2024-01-24T17:03:51.751,21.940,0.657,0.746,0.108,-0.000
1706108631761,2024-01-24T17:03:51.761,21.950,0.657,0.746,0.108,-0.000
1706108631771,2024-01-24T17:03:51.771,21.960,0.657,0.746,0.108,-0.000
1706108631781,2024-01-24T17:03:51.781,21.970,0.657,0.746,0.108,-0.000
1706108631791,2024-01-24T17:03:51.791,21.980,0.657,0.746,0.108,-0.000
1706108631801,2024-01-24T17:03:51.801,21.990,0.657,0.746,0.108,-0.000
1706108631811,2024-01-24T17:03:51.811,22.000,0.657,0.746,0.108,-0.000
1706108631821,2024-01-24T17:03:51.821,22.010,0.657,0.746,0.108,-0.000
1706108631831,2024-01-24T17:03:51.831,22.020,0.657,0.746,0.108,-0.000
1706108631841,2024-01-24T17:03:51.841,22.030,0.657,0.746,0.108,-0.000
1706108631851,2024-01-24T17:03:51.851,22.040,0.657,0.746,0.108,-0.000
1706108631861,2024-01-24T17:03:51.861,22.050,0.657,0.746,0.108,-0.000
1706108631871,2024-01-24T17:03:51.871,22.060,0.657,0.746,0.108,-0.000
1706108631881,2024-01-24T17:03:51.881,22.070,0.657,0.746,0.108,-0.000
1706108631891,2024-01-24T17:03:51.891,22.080,0.657,0.746,0.108,-0.000
1706108631901,2024-01-24T17:03:51.901,22.090,0.657,0.746,0.108,-0.000
1706108631911,2024-01-24T17:03:51.911,22.100,0.657,0.746,0.108,-0.000
1706108631921,2024-01-24T17:03:51.921,22.110,0.657,0.746,0.108,-0.000
1706108631931,2024-01-24T17:03:51.931,22.120,0.657,0.746,0.108,-0.000
1706108631941,2024-01-24T17:03:51.941,22.130,0.657,0.746,0.108,-0.000
1706108631951,2024-01-24T17:03:51.951,22.140,0.657,0.746,0.108,-0.000
1706108631961,2024-01-24T17:03:51.961,22.150,0.657,0.746,0.108,-0.000
1706108631971,2024-01-24T17:03:51.971,22.160,0.657,0.746,0.108,-0.000
1706108631981,2024-01-24T17:03:51.981,22.170,0.657,0.746,0.108,-0.000
1706108631991,2024-01-24T17:03:51.991,22.180,0.657,0.746,0.108,-0.000
1706108632001,2024-01-24T17:03:52.001,22.190,0.657,0.746,0.108,-0.000
1706108632011,2024-01-24T17:03:52.011,22.200,0.657,0.746,0.108,-0.000
1706108632021,2024-01-24T17:03:52.021,22.210,0.657,0.746,0.108,-0.000
1706108632031,2024-01-24T17:03:52.031,22.220,0.657,0.746,0.108,-0.000
1706108632041,2024-01-24T17:03:52.041,22.230,0.657,0.746,0.108,-0.000
1706108632051,2024-01-24T17:03:52.051,22.240,0.657,0.746,0.108,-0.000
1706108632061,2024-01-24T17:03:52.061,22.250,0.657,0.746,0.108,-0.000
1706108632071,2024-01-24T17:03:52.071,22.260,0.657,0.746,0.108,-0.000
1706108632081,2024-01-24T17:03:52.081,22.270,0.657,0.746,0.108,-0.000
1706108632091,2024-01-24T17:03:52.091,22.280,0.657,0.746,0.108,-0.000
1706108632101,2024-01-24T17:03:52.101,22.290,0.657,0.746,0.108,-0.000
1706108632111,2024-01-24T17:03:52.111,22.300,0.657,0.746,0.108,-0.000
1706108632121,2024-01-24T17:03:52.121,22.310,0.657,0.746,0.108,-0.000
1706108632131,2024-01-24T17:03:52.131,22.320,0.657,0.746,0.108,-0.000
1706108632141,2024-01-24T17:03:52.141,22.330,0.657,0.746,0.108,-0.000
1706108632151,2024-01-24T17:03:52.151,22.340,0.657,0.746,0.108,-0.000
1706108632161,2024-01-24T17:03:52.161,22.350,0.657,0.746,0.108,-0.000
1706108632171,2024-01-24T17:03:52.171,22.360,0.657,0.746,0.108,-0.000
1706108632181,2024-01-24T17:03:52.181,22.370,0.657,0.746,0.108,-0.000
1706108632191,2024-01-24T17:03:52.191,22.380,0.657,0.746,0.108,-0.000
1706108632201,2024-01-24T17:03:52.201,22.390,0.657,0.746,0.108,-0.000
1706108632211,2024-01-24T17:03:52.211,22.400,0.657,0.746,0.108,-0.000
1706108632221,2024-01-24T17:03:52.221,22.410,0.657,0.746,0.108,-0.000
1706108632231,2024-01-24T17:03:52.231,22.420,0.657,0.746,0.108,-0.000
1706108632241,2024-01-24T17:03:52.241,22.430,0.657,0.746,0.108,-0.000
1706108632251,2024-01-24T17:03:52.251,22.440,0.657,0.746,0.108,-0.000
1706108632261,2024-01-24T17:03:52.261,22.450,0.657,0.746,0.108,-0.000
1706108632271,2024-01-24T17:03:52.271,22.460,0.657,0.746,0.108,-0.000
1706108632281,2024-01-24T17:03:52.281,22.470,0.657,0.746,0.108,-0.000
1706108632291,2024-01-24T17:03:52.291,22.480,0.657,0.746,0.108,-0.000
1706108632301,2024-01-24T17:03:52.301,22.490,0.657,0.746,0.108,-0.000
1706108632311,2024-01-24T17:03:52.311,22.500,0.657,0.746,0.108,-0.000
1706108632321,2024-01-24T17:03:52.321,22.510,0.657,0.746,0.108,-0.000
1706108632331,2024-01-24T17:03:52.331,22.520,0.657,0.746,0.108,-0.000
1706108632341,2024-01-24T17:03:52.341,22.530,0.657,0.746,0.108,-0.000
1706108632351,2024-01-24T17:03:52.351,22.540,0.657,0.746,0.108,-0.000
1706108632361,2024-01-24T17:03:52.361,22.550,0.657,0.746,0.108,-0.000
1706108632371,2024-01-24T17:03:52.371,22.560,0.657,0.746,0.108,-0.000
1706108632381,2024-01-24T17:03:52.381,22.570,0.657,0.746,0.108,-0.000
1706108632391,2024-01-24T17:03:52.391,22.580,0.657,0.746,0.108,-0.000
1706108632401,2024-01-24T17:03:52.401,22.590,0.657,0.746,0.108,-0.000
1706108632411,2024-01-24T17:03:52.411,22.600,0.657,0.746,0.108,-0.000
1706108632421,2024-01-24T17:03:52.421,22.610,0.657,0.746,0.108,-0.000
1706108632431,2024-01-24T17:03:52.431,22.620,0.657,0.746,0.108,-0.000
1706108632441,2024-01-24T17:03:52.441,22.630,0.657,0.746,0.108,-0.000
1706108632451,2024-01-24T17:03:52.451,22.640,0.657,0.746,0.108,-0.000
1706108632461,2024-01-24T17:03:52.461,22.650,0.657,0.746,0.108,-0.000
1706108632471,2024-01-24T17:03:52.471,22.660,0.657,0.746,0.108,-0.000
1706108632481,2024-01-24T17:03:52.481,22.670,0.657,0.746,0.108,-0.000
1706108632491,2024-01-24T17:03:52.491,22.680,0.657,0.746,0.108,-0.000
1706108632501,2024-01-24T17:03:52.501,22.690,0.657,0.746,0.108,-0.000
1706108632511,2024-01-24T17:03:52.511,22.700,0.657,0.746,0.108,-0.000
1706108632521,2024-01-24T17:03:52.521,22.710,0.657,0.746,0.108,-0.000
1706108632531,2024-01-24T17:03:52.531,22.720,0.657,0.746,0.108,-0.000
1706108632541,2024-01-24T17:03:52.541,22.730,0.657,0.746,0.108,-0.000
1706108632551,2024-01-24T17:03:52.551,22.740,0.657,0.746,0.108,-0.000
1706108632561,2024-01-24T17:03:52.561,22.750,0.657,0.746,0.108,-0.000
1706108632571,2024-01-24T17:03:52.571,22.760,0.657,0.746,0.108,-0.000
1706108632581,2024-01-24T17:03:52.581,22.770,0.657,0.746,0.108,-0.000
1706108632591,2024-01-24T17:03:52.591,22.780,0.657,0.746,0.108,-0.000
1706108632601,2024-01-24T17:03:52.601,22.790,0.657,0.746,0.108,-0.000
1706108632611,2024-01-24T17:03:52.611,22.800,0.657,0.746,0.108,-0.000
1706108632621,2024-01-24T17:03:52.621,22.810,0.657,0.746,0.108,-0.000
1706108632631,2024-01-24T17:03:52.631,22.820,0.657,0.746,0.108,-0.000
1706108632641,2024-01-24T17:03:52.641,22.830,0.657,0.746,0.108,-0.000
1706108632651,2024-01-24T17:03:52.651,22.840,0.657,0.746,0.108,-0.000
1706108632661,2024-01-24T17:03:52.661,22.850,0.657,0.746,0.108,-0.000
1706108632671,2024-01-24T17:03:52.671,22.860,0.657,0.746,0.108,-0.000
1706108632681,2024-01-24T17:03:52.681,22.870,0.657,0.746,0.108,-0.000
1706108632691,2024-01-24T17:03:52.691,22.880,0.657,0.746,0.108,-0.000
1706108632701,2024-01-24T17:03:52.701,22.890,0.657,0.746,0.108,-0.000
1706108632711,2024-01-24T17:03:52.711,22.900,0.657,0.746,0.108,-0.000
1706108632721,2024-01-24T17:03:52.721,22.910,0.657,0.746,0.108,-0.000
1706108632731,2024-01-24T17:03:52.731,22.920,0.657,0.746,0.108,-0.000
1706108632741,2024-01-24T17:03:52.741,22.930,0.657,0.746,0.108,-0.000
1706108632751,2024-01-24T17:03:52.751,22.940,0.657,0.746,0.108,-0.000
1706108632761,2024-01-24T17:03:52.761,22.950,0.657,0.746,0.108,-0.000
1706108632771,2024-01-24T17:03:52.771,22.960,0.657,0.746,0.108,-0.000
1706108632781,2024-01-24T17:03:52.781,22.970,0.657,0.746,0.108,-0.000
1706108632791,2024-01-24T17:03:52.791,22.980,0.657,0.746,0.108,-0.000
1706108632801,2024-01-24T17:03:52.801,22.990,0.657,0.746,0.108,-0.000
1706108632811,2024-01-24T17:03:52.811,23.000,0.657,0.746,0.108,-0.000
1706108632821,2024-01-24T17:03:52.821,23.010,0.657,0.746,0.108,-0.000
1706108632831,2024-01-24T17:03:52.831,23.020,0.657,0.746,0.108,-0.000
1706108632841,2024-01-24T17:03:52.841,23.030,0.657,0.746,0.108,-0.000
1706108632851,2024-01-24T17:03:52.851,23.040,0.657,0.746,0.108,-0.000
1706108632861,2024-01-24T17:03:52.861,23.050,0.657,0.746,0.108,-0.000
1706108632871,2024-01-24T17:03:52.871,23.060,0.657,0.746,0.108,-0.000
1706108632881,2024-01-24T17:03:52.881,23.070,0.657,0.746,0.108,-0.000
1706108632891,2024-01-24T17:03:52.891,23.080,0.657,0.746,0.108,-0.000
1706108632901,2024-01-24T17:03:52.901,23.090,0.657,0.746,0.108,-0.000
1706108632911,2024-01-24T17:03:52.911,23.100,0.657,0.746,0.108,-0.000
1706108632921,2024-01-24T17:03:52.921,23.110,0.657,0.746,0.108,-0.000
1706108632931,2024-01-24T17:03:52.931,23.120,0.657,0.746,0.108,-0.000
1706108632941,2024-01-24T17:03:52.941,23.130,0.657,0.746,0.108,-0.000
1706108632951,2024-01-24T17:03:52.951,23.140,0.657,0.746,0.108,-0.000
