Device,MAC,Timestamp,Time(03:00),Elapsed(s),W(number),X(number),Y (number),Z (number)
MetaWear94,E25AD03D0194,Device,MAC,Timestamp,Time(03:00),Elapsed(s),W(number),X(number),Y,(number),Z,(number)
MetaWear94,E25AD03D0194,MetaWear94,E25AD03D0194,MetaWear94,E25AD03D0194,1707389150282,2024-02-08T12:45:50.282,53.55,0.6023367,0.0031051221,-0.7980152,-0.018776616
MetaWear94,E25AD03D0194,MetaWear94,E25AD03D0194,MetaWear94,E25AD03D0194,1707389150292,2024-02-08T12:45:50.292,53.56,0.6023367,0.0031051221,-0.7980152,-0.018776616
MetaWear94,E25AD03D0194,MetaWear94,E25AD03D0194,MetaWear94,E25AD03D0194,1707389150302,2024-02-08T12:45:50.302,53.57,0.6023367,0.0031051221,-0.7980152,-0.018776616
MetaWear94,E25AD03D0194,MetaWear94,E25AD03D0194,MetaWear94,E25AD03D0194,1707389150312,2024-02-08T12:45:50.312,53.58,0.6023367,0.0031051221,-0.7980152,-0.018776616
MetaWear94,E25AD03D0194,MetaWear94,E25AD03D0194,MetaWear94,E25AD03D0194,1707389150522,2024-02-08T12:45:50.522,53.79,0.6023367,0.0031051221,-0.7980152,-0.018776616
MetaWear94,E25AD03D0194,MetaWear94,E25AD03D0194,MetaWear94,E25AD03D0194,1707389150532,2024-02-08T12:45:50.532,53.8,0.6023367,0.0031051221,-0.7980152,-0.018776616
MetaWear94,E25AD03D0194,MetaWear94,E25AD03D0194,MetaWear94,E25AD03D0194,1707389150542,2024-02-08T12:45:50.542,53.81,0.6023367,0.0031051221,-0.7980152,-0.018776616
MetaWear94,E25AD03D0194,MetaWear94,E25AD03D0194,MetaWear94,E25AD03D0194,1707389150552,2024-02-08T12:45:50.552,53.82,0.6023367,0.0031051221,-0.7980152,-0.018776616
MetaWear94,E25AD03D0194,MetaWear94,E25AD03D0194,MetaWear94,E25AD03D0194,1707389150562,2024-02-08T12:45:50.562,53.83,0.6023367,0.0031051221,-0.7980152,-0.018776616
MetaWear94,E25AD03D0194,MetaWear94,E25AD03D0194,MetaWear94,E25AD03D0194,1707389150572,2024-02-08T12:45:50.572,53.84,0.6023367,0.0031051221,-0.7980152,-0.018776616
MetaWear94,E25AD03D0194,MetaWear94,E25AD03D0194,MetaWear94,E25AD03D0194,1707389150582,2024-02-08T12:45:50.582,53.85,0.6023367,0.0031051221,-0.7980152,-0.018776616
MetaWear94,E25AD03D0194,MetaWear94,E25AD03D0194,MetaWear94,E25AD03D0194,1707389150592,2024-02-08T12:45:50.592,53.86,0.6023367,0.0031051221,-0.7980152,-0.018776616
MetaWear94,E25AD03D0194,MetaWear94,E25AD03D0194,MetaWear94,E25AD03D0194,1707389150602,2024-02-08T12:45:50.602,53.87,0.6023367,0.0031051221,-0.7980152,-0.018776616
MetaWear94,E25AD03D0194,MetaWear94,E25AD03D0194,MetaWear94,E25AD03D0194,1707389150612,2024-02-08T12:45:50.612,53.88,0.6023367,0.0031051221,-0.7980152,-0.018776616
MetaWear94,E25AD03D0194,MetaWear94,E25AD03D0194,MetaWear94,E25AD03D0194,1707389150622,2024-02-08T12:45:50.622,53.89,0.6023367,0.0031051221,-0.7980152,-0.018776616
MetaWear94,E25AD03D0194,MetaWear94,E25AD03D0194,MetaWear94,E25AD03D0194,1707389150632,2024-02-08T12:45:50.632,53.9,0.6023367,0.0031051221,-0.7980152,-0.018776616
MetaWear94,E25AD03D0194,MetaWear94,E25AD03D0194,MetaWear94,E25AD03D0194,1707389150642,2024-02-08T12:45:50.642,53.91,0.6023367,0.0031051221,-0.7980152,-0.018776616
MetaWear94,E25AD03D0194,MetaWear94,E25AD03D0194,MetaWear94,E25AD03D0194,1707389150652,2024-02-08T12:45:50.652,53.92,0.6023367,0.0031051221,-0.7980152,-0.018776616
MetaWear94,E25AD03D0194,MetaWear94,E25AD03D0194,MetaWear94,E25AD03D0194,1707389150662,2024-02-08T12:45:50.662,53.93,0.6023367,0.0031051221,-0.7980152,-0.018776616
MetaWear94,E25AD03D0194,MetaWear94,E25AD03D0194,MetaWear94,E25AD03D0194,1707389150672,2024-02-08T12:45:50.672,53.94,0.6023367,0.0031051221,-0.7980152,-0.018776616
MetaWear94,E25AD03D0194,MetaWear94,E25AD03D0194,MetaWear94,E25AD03D0194,1707389150682,2024-02-08T12:45:50.682,53.95,0.6023367,0.0031051221,-0.7980152,-0.018776616
MetaWear94,E25AD03D0194,MetaWear94,E25AD03D0194,MetaWear94,E25AD03D0194,1707389150692,2024-02-08T12:45:50.692,53.96,0.6023367,0.0031051221,-0.7980152,-0.018776616
MetaWear94,E25AD03D0194,MetaWear94,E25AD03D0194,MetaWear94,E25AD03D0194,1707389150702,2024-02-08T12:45:50.702,53.97,0.6023367,0.0031051221,-0.7980152,-0.018776616
MetaWear94,E25AD03D0194,MetaWear94,E25AD03D0194,MetaWear94,E25AD03D0194,1707389150712,2024-02-08T12:45:50.712,53.98,0.6023367,0.0031051221,-0.7980152,-0.018776616
MetaWear94,E25AD03D0194,MetaWear94,E25AD03D0194,MetaWear94,E25AD03D0194,1707389150722,2024-02-08T12:45:50.722,53.99,0.6023367,0.0031051221,-0.7980152,-0.018776616
MetaWear94,E25AD03D0194,MetaWear94,E25AD03D0194,MetaWear94,E25AD03D0194,1707389150732,2024-02-08T12:45:50.732,54.0,0.6023367,0.0031051221,-0.7980152,-0.018776616
MetaWear94,E25AD03D0194,MetaWear94,E25AD03D0194,MetaWear94,E25AD03D0194,1707389150742,2024-02-08T12:45:50.742,54.01,0.6023367,0.0031051221,-0.7980152,-0.018776616
MetaWear94,E25AD03D0194,MetaWear94,E25AD03D0194,MetaWear94,E25AD03D0194,1707389150752,2024-02-08T12:45:50.752,54.02,0.6023367,0.0031051221,-0.7980152,-0.018776616
MetaWear94,E25AD03D0194,MetaWear94,E25AD03D0194,MetaWear94,E25AD03D0194,1707389150762,2024-02-08T12:45:50.762,54.03,0.6023367,0.0031051221,-0.7980152,-0.018776616
MetaWear94,E25AD03D0194,MetaWear94,E25AD03D0194,MetaWear94,E25AD03D0194,1707389150772,2024-02-08T12:45:50.772,54.04,0.6023367,0.0031051221,-0.7980152,-0.018776616
MetaWear94,E25AD03D0194,MetaWear94,E25AD03D0194,MetaWear94,E25AD03D0194,1707389150782,2024-02-08T12:45:50.782,54.05,0.6023367,0.0031051221,-0.7980152,-0.018776616
MetaWear94,E25AD03D0194,MetaWear94,E25AD03D0194,MetaWear94,E25AD03D0194,1707389150792,2024-02-08T12:45:50.792,54.06,0.6023367,0.0031051221,-0.7980152,-0.018776616
MetaWear94,E25AD03D0194,MetaWear94,E25AD03D0194,MetaWear94,E25AD03D0194,1707389150802,2024-02-08T12:45:50.802,54.07,0.6023367,0.0031051221,-0.7980152,-0.018776616
MetaWear94,E25AD03D0194,MetaWear94,E25AD03D0194,MetaWear94,E25AD03D0194,1707389150822,2024-02-08T12:45:50.822,54.09,0.6023367,0.0031051221,-0.7980152,-0.018776616
MetaWear94,E25AD03D0194,MetaWear94,E25AD03D0194,MetaWear94,E25AD03D0194,1707389150832,2024-02-08T12:45:50.832,54.1,0.6023367,0.0031051221,-0.7980152,-0.018776616
MetaWear94,E25AD03D0194,MetaWear94,E25AD03D0194,MetaWear94,E25AD03D0194,1707389150842,2024-02-08T12:45:50.842,54.11,0.6023367,0.0031051221,-0.7980152,-0.018776616
MetaWear94,E25AD03D0194,MetaWear94,E25AD03D0194,MetaWear94,E25AD03D0194,1707389150852,2024-02-08T12:45:50.852,54.12,0.6023367,0.0031051221,-0.7980152,-0.018776616
MetaWear94,E25AD03D0194,MetaWear94,E25AD03D0194,MetaWear94,E25AD03D0194,1707389150862,2024-02-08T12:45:50.862,54.13,0.6023367,0.0031051221,-0.7980152,-0.018776616
MetaWear94,E25AD03D0194,MetaWear94,E25AD03D0194,MetaWear94,E25AD03D0194,1707389150872,2024-02-08T12:45:50.872,54.14,0.6023367,0.0031051221,-0.7980152,-0.018776616
MetaWear94,E25AD03D0194,MetaWear94,E25AD03D0194,MetaWear94,E25AD03D0194,1707389150882,2024-02-08T12:45:50.882,54.15,0.6023367,0.0031051221,-0.7980152,-0.018776616
MetaWear94,E25AD03D0194,MetaWear94,E25AD03D0194,MetaWear94,E25AD03D0194,1707389150892,2024-02-08T12:45:50.892,54.16,0.6023367,0.0031051221,-0.7980152,-0.018776616
MetaWear94,E25AD03D0194,MetaWear94,E25AD03D0194,MetaWear94,E25AD03D0194,1707389150902,2024-02-08T12:45:50.902,54.17,0.6023367,0.0031051221,-0.7980152,-0.018776616
MetaWear94,E25AD03D0194,MetaWear94,E25AD03D0194,MetaWear94,E25AD03D0194,1707389150912,2024-02-08T12:45:50.912,54.18,0.6023367,0.0031051221,-0.7980152,-0.018776616
MetaWear94,E25AD03D0194,MetaWear94,E25AD03D0194,MetaWear94,E25AD03D0194,1707389150922,2024-02-08T12:45:50.922,54.19,0.6023367,0.0031051221,-0.7980152,-0.018776616
MetaWear94,E25AD03D0194,MetaWear94,E25AD03D0194,MetaWear94,E25AD03D0194,1707389150932,2024-02-08T12:45:50.932,54.2,0.6023367,0.0031051221,-0.7980152,-0.018776616
MetaWear94,E25AD03D0194,MetaWear94,E25AD03D0194,MetaWear94,E25AD03D0194,1707389150942,2024-02-08T12:45:50.942,54.21,0.6023367,0.0031051221,-0.7980152,-0.018776616
MetaWear94,E25AD03D0194,MetaWear94,E25AD03D0194,MetaWear94,E25AD03D0194,1707389150952,2024-02-08T12:45:50.952,54.22,0.6023367,0.0031051221,-0.7980152,-0.018776616
MetaWear94,E25AD03D0194,MetaWear94,E25AD03D0194,MetaWear94,E25AD03D0194,1707389150962,2024-02-08T12:45:50.962,54.23,0.6023367,0.0031051221,-0.7980152,-0.018776616
MetaWear94,E25AD03D0194,MetaWear94,E25AD03D0194,MetaWear94,E25AD03D0194,1707389150972,2024-02-08T12:45:50.972,54.24,0.6023367,0.0031051221,-0.7980152,-0.018776616
MetaWear94,E25AD03D0194,MetaWear94,E25AD03D0194,MetaWear94,E25AD03D0194,1707389150982,2024-02-08T12:45:50.982,54.25,0.6023367,0.0031051221,-0.7980152,-0.018776616
MetaWear94,E25AD03D0194,MetaWear94,E25AD03D0194,MetaWear94,E25AD03D0194,1707389150992,2024-02-08T12:45:50.992,54.26,0.6023367,0.0031051221,-0.7980152,-0.018776616
MetaWear94,E25AD03D0194,MetaWear94,E25AD03D0194,MetaWear94,E25AD03D0194,1707389151002,2024-02-08T12:45:51.002,54.27,0.6023367,0.0031051221,-0.7980152,-0.018776616
MetaWear94,E25AD03D0194,MetaWear94,E25AD03D0194,MetaWear94,E25AD03D0194,1707389151012,2024-02-08T12:45:51.012,54.28,0.6023367,0.0031051221,-0.7980152,-0.018776616
MetaWear94,E25AD03D0194,MetaWear94,E25AD03D0194,MetaWear94,E25AD03D0194,1707389151022,2024-02-08T12:45:51.022,54.29,0.6023367,0.0031051221,-0.7980152,-0.018776616
MetaWear94,E25AD03D0194,MetaWear94,E25AD03D0194,MetaWear94,E25AD03D0194,1707389151032,2024-02-08T12:45:51.032,54.3,0.6023367,0.0031051221,-0.7980152,-0.018776616
MetaWear94,E25AD03D0194,MetaWear94,E25AD03D0194,MetaWear94,E25AD03D0194,1707389151042,2024-02-08T12:45:51.042,54.31,0.6023367,0.0031051221,-0.7980152,-0.018776616
MetaWear94,E25AD03D0194,MetaWear94,E25AD03D0194,MetaWear94,E25AD03D0194,1707389151052,2024-02-08T12:45:51.052,54.32,0.6023367,0.0031051221,-0.7980152,-0.018776616
MetaWear94,E25AD03D0194,MetaWear94,E25AD03D0194,MetaWear94,E25AD03D0194,1707389151062,2024-02-08T12:45:51.062,54.33,0.6023367,0.0031051221,-0.7980152,-0.018776616
MetaWear94,E25AD03D0194,MetaWear94,E25AD03D0194,MetaWear94,E25AD03D0194,1707389151072,2024-02-08T12:45:51.072,54.34,0.6023367,0.0031051221,-0.7980152,-0.018776616
MetaWear94,E25AD03D0194,MetaWear94,E25AD03D0194,MetaWear94,E25AD03D0194,1707389151082,2024-02-08T12:45:51.082,54.35,0.6023367,0.0031051221,-0.7980152,-0.018776616
MetaWear94,E25AD03D0194,MetaWear94,E25AD03D0194,MetaWear94,E25AD03D0194,1707389151092,2024-02-08T12:45:51.092,54.36,0.6023367,0.0031051221,-0.7980152,-0.018776616
MetaWear94,E25AD03D0194,MetaWear94,E25AD03D0194,MetaWear94,E25AD03D0194,1707389151102,2024-02-08T12:45:51.102,54.37,0.6023367,0.0031051221,-0.7980152,-0.018776616
MetaWear94,E25AD03D0194,MetaWear94,E25AD03D0194,MetaWear94,E25AD03D0194,1707389151112,2024-02-08T12:45:51.112,54.38,0.6023367,0.0031051221,-0.7980152,-0.018776616
MetaWear94,E25AD03D0194,MetaWear94,E25AD03D0194,MetaWear94,E25AD03D0194,1707389151172,2024-02-08T12:45:51.172,54.44,0.6023367,0.0031051221,-0.7980152,-0.018776616
MetaWear94,E25AD03D0194,MetaWear94,E25AD03D0194,MetaWear94,E25AD03D0194,1707389151182,2024-02-08T12:45:51.182,54.45,0.6023367,0.0031051221,-0.7980152,-0.018776616
MetaWear94,E25AD03D0194,MetaWear94,E25AD03D0194,MetaWear94,E25AD03D0194,1707389151192,2024-02-08T12:45:51.192,54.46,0.6023367,0.0031051221,-0.7980152,-0.018776616
MetaWear94,E25AD03D0194,MetaWear94,E25AD03D0194,MetaWear94,E25AD03D0194,1707389151202,2024-02-08T12:45:51.202,54.47,0.6023367,0.0031051221,-0.7980152,-0.018776616
MetaWear94,E25AD03D0194,MetaWear94,E25AD03D0194,MetaWear94,E25AD03D0194,1707389151212,2024-02-08T12:45:51.212,54.48,0.6023367,0.0031051221,-0.7980152,-0.018776616
MetaWear94,E25AD03D0194,MetaWear94,E25AD03D0194,1708780516462,2024-02-24T15:15:16.462,0.0,0.7488925,0.13751222,-0.6482673,3.411134E-5
MetaWear94,E25AD03D0194,MetaWear94,E25AD03D0194,1708780516472,2024-02-24T15:15:16.472,0.01,0.74882424,0.13756412,-0.64833516,6.651081E-5
MetaWear94,E25AD03D0194,MetaWear94,E25AD03D0194,1708780516482,2024-02-24T15:15:16.482,0.02,0.74876195,0.13760409,-0.64839864,8.865334E-5
MetaWear94,E25AD03D0194,MetaWear94,E25AD03D0194,1708780516492,2024-02-24T15:15:16.492,0.03,0.74870825,0.13764858,-0.6484512,1.1671384E-4
MetaWear94,E25AD03D0194,MetaWear94,E25AD03D0194,1708780516502,2024-02-24T15:15:16.502,0.04,0.74865866,0.13769214,-0.6484992,1.4551578E-4
MetaWear94,E25AD03D0194,MetaWear94,E25AD03D0194,1708780516512,2024-02-24T15:15:16.512,0.05,0.7486129,0.13773163,-0.6485436,1.7183102E-4
MetaWear94,E25AD03D0194,MetaWear94,E25AD03D0194,1708780516522,2024-02-24T15:15:16.522,0.06,0.74856997,0.13777171,-0.64858454,1.9907612E-4
MetaWear94,E25AD03D0194,MetaWear94,E25AD03D0194,1708780516532,2024-02-24T15:15:16.532,0.07,0.7485257,0.1378162,-0.6486262,2.2952221E-4
MetaWear94,E25AD03D0194,MetaWear94,E25AD03D0194,1708780516542,2024-02-24T15:15:16.542,0.08,0.7485238,0.13781701,-0.64862823,2.2920326E-4
MetaWear94,E25AD03D0194,MetaWear94,E25AD03D0194,1708780516552,2024-02-24T15:15:16.552,0.09,0.74848855,0.13781741,-0.6486688,2.2182905E-4
MetaWear94,E25AD03D0194,MetaWear94,E25AD03D0194,1708780516562,2024-02-24T15:15:16.562,0.1,0.7484801,0.13785742,-0.64867,2.5566234E-4
MetaWear94,E25AD03D0194,MetaWear94,E25AD03D0194,1708780516572,2024-02-24T15:15:16.572,0.11,0.748471,0.1378979,-0.64867187,2.9001906E-4
MetaWear94,E25AD03D0194,MetaWear94,E25AD03D0194,1708780516582,2024-02-24T15:15:16.582,0.12,0.74846125,0.13794161,-0.64867383,3.2760543E-4
MetaWear94,E25AD03D0194,MetaWear94,E25AD03D0194,1708780516592,2024-02-24T15:15:16.592,0.13,0.7484512,0.13798949,-0.64867526,3.692888E-4
MetaWear94,E25AD03D0194,MetaWear94,E25AD03D0194,1708780516602,2024-02-24T15:15:16.602,0.14,0.7484417,0.13803303,-0.6486769,4.0696276E-4
MetaWear94,E25AD03D0194,MetaWear94,E25AD03D0194,1708780516612,2024-02-24T15:15:16.612,0.15,0.7484322,0.13807677,-0.64867854,4.4448016E-4
MetaWear94,E25AD03D0194,MetaWear94,E25AD03D0194,1708780516622,2024-02-24T15:15:16.622,0.16,0.7484217,0.13812493,-0.64868045,4.86008E-4
MetaWear94,E25AD03D0194,MetaWear94,E25AD03D0194,1708780516632,2024-02-24T15:15:16.632,0.17,0.74841076,0.13817358,-0.64868265,5.271801E-4
MetaWear94,E25AD03D0194,MetaWear94,E25AD03D0194,1708780516642,2024-02-24T15:15:16.642,0.18,0.74840236,0.13821316,-0.6486839,5.6139723E-4
MetaWear94,E25AD03D0194,MetaWear94,E25AD03D0194,1708780516652,2024-02-24T15:15:16.652,0.19,0.7483933,0.13825694,-0.648685,5.987797E-4
MetaWear94,E25AD03D0194,MetaWear94,E25AD03D0194,1708780516662,2024-02-24T15:15:16.662,0.2,0.7483852,0.13829681,-0.6486858,6.32673E-4
MetaWear94,E25AD03D0194,MetaWear94,E25AD03D0194,1708780516672,2024-02-24T15:15:16.672,0.21,0.74838406,0.13829699,-0.64868706,6.32756E-4
MetaWear94,E25AD03D0194,MetaWear94,E25AD03D0194,1708780516682,2024-02-24T15:15:16.682,0.22,0.7483823,0.1382972,-0.6486891,6.3295325E-4
MetaWear94,E25AD03D0194,MetaWear94,E25AD03D0194,1708780516692,2024-02-24T15:15:16.692,0.23,0.7483802,0.13829781,-0.64869136,6.328377E-4
MetaWear94,E25AD03D0194,MetaWear94,E25AD03D0194,1708780516702,2024-02-24T15:15:16.702,0.24,0.7483722,0.13833739,-0.6486921,6.66964E-4
MetaWear94,E25AD03D0194,MetaWear94,E25AD03D0194,MetaWear94,E25AD03D0194,1707389151222,2024-02-08T12:45:51.222,54.49,0.6023367,0.0031051221,-0.7980152,-0.018776616
MetaWear94,E25AD03D0194,MetaWear94,E25AD03D0194,MetaWear94,E25AD03D0194,1707389151232,2024-02-08T12:45:51.232,54.5,0.6023367,0.0031051221,-0.7980152,-0.018776616
MetaWear94,E25AD03D0194,MetaWear94,E25AD03D0194,MetaWear94,E25AD03D0194,1707389151242,2024-02-08T12:45:51.242,54.51,0.6023367,0.0031051221,-0.7980152,-0.018776616
MetaWear94,E25AD03D0194,MetaWear94,E25AD03D0194,MetaWear94,E25AD03D0194,1707389151252,2024-02-08T12:45:51.252,54.52,0.6023367,0.0031051221,-0.7980152,-0.018776616
MetaWear94,E25AD03D0194,MetaWear94,E25AD03D0194,1708780516762,2024-02-24T15:15:16.762,0.3,0.74832225,0.13859949,-0.6486935,8.9343864E-4
MetaWear94,E25AD03D0194,MetaWear94,E25AD03D0194,1708780516772,2024-02-24T15:15:16.772,0.31,0.74832225,0.13859953,-0.6486935,8.9339615E-4
MetaWear94,E25AD03D0194,MetaWear94,E25AD03D0194,1708780516782,2024-02-24T15:15:16.782,0.32,0.7483222,0.13859954,-0.64869356,8.9340017E-4
MetaWear94,E25AD03D0194,MetaWear94,E25AD03D0194,1708780516792,2024-02-24T15:15:16.792,0.33,0.7483218,0.1385995,-0.64869404,8.9352863E-4
MetaWear94,E25AD03D0194,MetaWear94,E25AD03D0194,1708780516802,2024-02-24T15:15:16.802,0.34,0.74832135,0.13859956,-0.6486945,8.935657E-4
MetaWear94,E25AD03D0194,MetaWear94,E25AD03D0194,1708780516812,2024-02-24T15:15:16.812,0.35,0.7483138,0.13863939,-0.64869463,9.2817866E-4
MetaWear94,E25AD03D0194,MetaWear94,E25AD03D0194,1708780516822,2024-02-24T15:15:16.822,0.36,0.7483064,0.13867871,-0.6486947,9.6239627E-4
MetaWear94,E25AD03D0194,MetaWear94,E25AD03D0194,1708780516832,2024-02-24T15:15:16.832,0.37,0.7482983,0.13872208,-0.6486947,9.999409E-4
MetaWear94,E25AD03D0194,MetaWear94,E25AD03D0194,1708780516842,2024-02-24T15:15:16.842,0.38,0.74828917,0.13877022,-0.6486948,0.0010411652
MetaWear94,E25AD03D0194,MetaWear94,E25AD03D0194,1708780516852,2024-02-24T15:15:16.852,0.39,0.74828076,0.13881408,-0.648695,0.0010783167
MetaWear94,E25AD03D0194,MetaWear94,E25AD03D0194,1708780516862,2024-02-24T15:15:16.862,0.4,0.7482723,0.13885824,-0.6486953,0.0011160978
MetaWear94,E25AD03D0194,MetaWear94,E25AD03D0194,1708780516872,2024-02-24T15:15:16.872,0.41,0.7482641,0.13890168,-0.6486954,0.001153586
MetaWear94,E25AD03D0194,MetaWear94,E25AD03D0194,1708780516882,2024-02-24T15:15:16.882,0.42,0.7482565,0.13894157,-0.6486955,0.0011881478
MetaWear94,E25AD03D0194,MetaWear94,E25AD03D0194,1708780516892,2024-02-24T15:15:16.892,0.43,0.74824846,0.13898101,-0.64869636,0.0012224115
MetaWear94,E25AD03D0194,MetaWear94,E25AD03D0194,1708780516902,2024-02-24T15:15:16.902,0.44,0.7482475,0.13898136,-0.6486974,0.0012222998
MetaWear94,E25AD03D0194,MetaWear94,E25AD03D0194,1708780516912,2024-02-24T15:15:16.912,0.45,0.74823964,0.1390215,-0.6486978,0.0012566908
MetaWear94,E25AD03D0194,MetaWear94,E25AD03D0194,1708780516922,2024-02-24T15:15:16.922,0.46,0.7482318,0.13906132,-0.6486982,0.0012905467
MetaWear94,E25AD03D0194,MetaWear94,E25AD03D0194,1708780516932,2024-02-24T15:15:16.932,0.47,0.74822336,0.13910484,-0.64869857,0.0013279933
MetaWear94,E25AD03D0194,MetaWear94,E25AD03D0194,1708780516942,2024-02-24T15:15:16.942,0.48,0.7482159,0.13914476,-0.64869857,0.0013625029
MetaWear94,E25AD03D0194,MetaWear94,E25AD03D0194,1708780516952,2024-02-24T15:15:16.952,0.49,0.74821573,0.13914491,-0.64869875,0.0013624119
MetaWear94,E25AD03D0194,MetaWear94,E25AD03D0194,1708780516962,2024-02-24T15:15:16.962,0.5,0.74821556,0.13914487,-0.648699,0.0013624952
MetaWear94,E25AD03D0194,MetaWear94,E25AD03D0194,1708780516972,2024-02-24T15:15:16.972,0.51,0.7482154,0.13914466,-0.6486992,0.0013627224
MetaWear94,E25AD03D0194,MetaWear94,E25AD03D0194,1708780516982,2024-02-24T15:15:16.982,0.52,0.7482151,0.13914444,-0.64869964,0.0013629958
MetaWear94,E25AD03D0194,MetaWear94,E25AD03D0194,1708780516992,2024-02-24T15:15:16.992,0.53,0.7482145,0.13914405,-0.6487004,0.0013634698
MetaWear94,E25AD03D0194,MetaWear94,E25AD03D0194,1708780517002,2024-02-24T15:15:17.002,0.54,0.7482139,0.13914402,-0.6487011,0.0013636199
MetaWear94,E25AD03D0194,MetaWear94,E25AD03D0194,MetaWear94,E25AD03D0194,1707389151262,2024-02-08T12:45:51.262,54.53,0.6023367,0.0031051221,-0.7980152,-0.018776616
MetaWear94,E25AD03D0194,MetaWear94,E25AD03D0194,MetaWear94,E25AD03D0194,1707389151272,2024-02-08T12:45:51.272,54.54,0.6023367,0.0031051221,-0.7980152,-0.018776616
MetaWear94,E25AD03D0194,MetaWear94,E25AD03D0194,MetaWear94,E25AD03D0194,1707389151282,2024-02-08T12:45:51.282,54.55,0.6023367,0.0031051221,-0.7980152,-0.018776616
MetaWear94,E25AD03D0194,MetaWear94,E25AD03D0194,MetaWear94,E25AD03D0194,1707389151292,2024-02-08T12:45:51.292,54.56,0.6023367,0.0031051221,-0.7980152,-0.018776616
MetaWear94,E25AD03D0194,MetaWear94,E25AD03D0194,MetaWear94,E25AD03D0194,1707389151302,2024-02-08T12:45:51.302,54.57,0.6023367,0.0031051221,-0.7980152,-0.018776616
MetaWear94,E25AD03D0194,MetaWear94,E25AD03D0194,1708780517012,2024-02-24T15:15:17.012,0.55,0.74821335,0.1391436,-0.6487018,0.0013641092
MetaWear94,E25AD03D0194,MetaWear94,E25AD03D0194,1708780517022,2024-02-24T15:15:17.022,0.56,0.74821216,0.13914348,-0.64870316,0.0013644613
MetaWear94,E25AD03D0194,MetaWear94,E25AD03D0194,1708780517032,2024-02-24T15:15:17.032,0.57,0.7482114,0.13914351,-0.64870405,0.0013646008
MetaWear94,E25AD03D0194,MetaWear94,E25AD03D0194,1708780517042,2024-02-24T15:15:17.042,0.58,0.74821085,0.13914366,-0.6487047,0.0013645875
MetaWear94,E25AD03D0194,MetaWear94,E25AD03D0194,1708780517052,2024-02-24T15:15:17.052,0.59,0.7482105,0.13914378,-0.6487051,0.0013645638
MetaWear94,E25AD03D0194,MetaWear94,E25AD03D0194,1708780517062,2024-02-24T15:15:17.062,0.6,0.74821013,0.13914396,-0.6487055,0.0013644657
MetaWear94,E25AD03D0194,MetaWear94,E25AD03D0194,1708780517072,2024-02-24T15:15:17.072,0.61,0.7482094,0.1391445,-0.6487062,0.0013641316
MetaWear94,E25AD03D0194,MetaWear94,E25AD03D0194,1708780517082,2024-02-24T15:15:17.082,0.62,0.7482086,0.13914496,-0.6487071,0.0013638961
MetaWear94,E25AD03D0194,MetaWear94,E25AD03D0194,1708780517092,2024-02-24T15:15:17.092,0.63,0.7482075,0.1391454,-0.6487082,0.0013637232
MetaWear94,E25AD03D0194,MetaWear94,E25AD03D0194,1708780517102,2024-02-24T15:15:17.102,0.64,0.74820703,0.13914545,-0.64870876,0.0013637822
MetaWear94,E25AD03D0194,MetaWear94,E25AD03D0194,1708780517112,2024-02-24T15:15:17.112,0.65,0.7482066,0.13914527,-0.6487092,0.001364011
MetaWear94,E25AD03D0194,MetaWear94,E25AD03D0194,1708780517122,2024-02-24T15:15:17.122,0.66,0.74820644,0.13914528,-0.64870936,0.0013640372
MetaWear94,E25AD03D0194,MetaWear94,E25AD03D0194,1708780517132,2024-02-24T15:15:17.132,0.67,0.7482062,0.13914528,-0.6487096,0.0013640852
MetaWear94,E25AD03D0194,MetaWear94,E25AD03D0194,1708780517142,2024-02-24T15:15:17.142,0.68,0.74820614,0.1391453,-0.6487097,0.0013640907
MetaWear94,E25AD03D0194,MetaWear94,E25AD03D0194,1708780517152,2024-02-24T15:15:17.152,0.69,0.74820596,0.1391453,-0.64870995,0.001364133
MetaWear94,E25AD03D0194,MetaWear94,E25AD03D0194,1708780517162,2024-02-24T15:15:17.162,0.7,0.7482058,0.13914531,-0.64871013,0.0013641529
MetaWear94,E25AD03D0194,MetaWear94,E25AD03D0194,1708780517172,2024-02-24T15:15:17.172,0.71,0.7482056,0.13914533,-0.6487103,0.0013641724
MetaWear94,E25AD03D0194,MetaWear94,E25AD03D0194,1708780517182,2024-02-24T15:15:17.182,0.72,0.74820554,0.13914531,-0.64871037,0.0013641868
MetaWear94,E25AD03D0194,MetaWear94,E25AD03D0194,1708780517192,2024-02-24T15:15:17.192,0.73,0.74820554,0.13914527,-0.64871037,0.0013642269
MetaWear94,E25AD03D0194,MetaWear94,E25AD03D0194,1708780517202,2024-02-24T15:15:17.202,0.74,0.74820554,0.13914524,-0.64871037,0.0013642496
MetaWear94,E25AD03D0194,MetaWear94,E25AD03D0194,1708780517212,2024-02-24T15:15:17.212,0.75,0.74820566,0.13914491,-0.6487103,0.001364521
MetaWear94,E25AD03D0194,MetaWear94,E25AD03D0194,1708780517222,2024-02-24T15:15:17.222,0.76,0.74820566,0.13914491,-0.6487103,0.0013645244
MetaWear94,E25AD03D0194,MetaWear94,E25AD03D0194,1708780517232,2024-02-24T15:15:17.232,0.77,0.7482056,0.13914497,-0.64871037,0.0013644841
MetaWear94,E25AD03D0194,MetaWear94,E25AD03D0194,1708780517242,2024-02-24T15:15:17.242,0.78,0.7482056,0.139145,-0.64871037,0.0013644617
