epoch (ms),time (03:00),elapsed (s),w (number),x (number),y (number), z (number)
1706108621929,2024-01-24T17:03:41.929,12.030,1.000,0.004,0.014,0.000
1706108621939,2024-01-24T17:03:41.939,12.040,1.000,0.004,0.014,0.000
1706108621949,2024-01-24T17:03:41.949,12.050,1.000,0.004,0.014,0.000
1706108621959,2024-01-24T17:03:41.959,12.060,1.000,0.004,0.014,0.000
1706108621969,2024-01-24T17:03:41.969,12.070,1.000,0.004,0.014,0.000
1706108621979,2024-01-24T17:03:41.979,12.080,1.000,0.004,0.014,0.000
1706108621989,2024-01-24T17:03:41.989,12.090,1.000,0.004,0.014,0.000
1706108621999,2024-01-24T17:03:41.999,12.100,1.000,0.004,0.014,0.000
1706108622009,2024-01-24T17:03:42.009,12.110,1.000,0.004,0.014,0.000
1706108622019,2024-01-24T17:03:42.019,12.120,1.000,0.004,0.014,0.000
1706108622029,2024-01-24T17:03:42.029,12.130,1.000,0.004,0.014,0.000
1706108622039,2024-01-24T17:03:42.039,12.140,1.000,0.004,0.014,0.000
1706108622049,2024-01-24T17:03:42.049,12.150,1.000,0.004,0.014,0.000
1706108622059,2024-01-24T17:03:42.059,12.160,1.000,0.004,0.014,0.000
1706108622069,2024-01-24T17:03:42.069,12.170,1.000,0.004,0.014,0.000
1706108622079,2024-01-24T17:03:42.079,12.180,1.000,0.004,0.014,0.000
1706108622089,2024-01-24T17:03:42.089,12.190,1.000,0.004,0.014,0.000
1706108622099,2024-01-24T17:03:42.099,12.200,1.000,0.004,0.014,0.000
1706108622109,2024-01-24T17:03:42.109,12.210,1.000,0.004,0.014,0.000
1706108622119,2024-01-24T17:03:42.119,12.220,1.000,0.004,0.014,0.000
1706108622129,2024-01-24T17:03:42.129,12.230,1.000,0.004,0.014,0.000
1706108622139,2024-01-24T17:03:42.139,12.240,1.000,0.004,0.014,0.000
1706108622149,2024-01-24T17:03:42.149,12.250,1.000,0.004,0.014,0.000
1706108622159,2024-01-24T17:03:42.159,12.260,1.000,0.004,0.014,0.000
1706108622169,2024-01-24T17:03:42.169,12.270,1.000,0.004,0.014,0.000
1706108622179,2024-01-24T17:03:42.179,12.280,1.000,0.004,0.014,0.000
1706108622189,2024-01-24T17:03:42.189,12.290,1.000,0.004,0.014,0.000
1706108622199,2024-01-24T17:03:42.199,12.300,1.000,0.004,0.014,0.000
1706108622209,2024-01-24T17:03:42.209,12.310,1.000,0.004,0.014,0.000
1706108622219,2024-01-24T17:03:42.219,12.320,1.000,0.004,0.014,0.000
1706108622229,2024-01-24T17:03:42.229,12.330,1.000,0.004,0.014,0.000
1706108622239,2024-01-24T17:03:42.239,12.340,1.000,0.004,0.014,0.000
1706108622249,2024-01-24T17:03:42.249,12.350,1.000,0.004,0.014,0.000
1706108622259,2024-01-24T17:03:42.259,12.360,1.000,0.004,0.014,0.000
1706108622269,2024-01-24T17:03:42.269,12.370,1.000,0.004,0.014,0.000
1706108622279,2024-01-24T17:03:42.279,12.380,1.000,0.004,0.014,0.000
1706108622289,2024-01-24T17:03:42.289,12.390,1.000,0.004,0.014,0.000
1706108622299,2024-01-24T17:03:42.299,12.400,1.000,0.004,0.014,0.000
1706108622309,2024-01-24T17:03:42.309,12.410,1.000,0.004,0.014,0.000
1706108622319,2024-01-24T17:03:42.319,12.420,1.000,0.004,0.014,0.000
1706108622329,2024-01-24T17:03:42.329,12.430,1.000,0.004,0.014,0.000
1706108622339,2024-01-24T17:03:42.339,12.440,1.000,0.004,0.014,0.000
1706108622349,2024-01-24T17:03:42.349,12.450,1.000,0.004,0.014,0.000
1706108622359,2024-01-24T17:03:42.359,12.460,1.000,0.004,0.014,0.000
1706108622369,2024-01-24T17:03:42.369,12.470,1.000,0.004,0.014,0.000
1706108622379,2024-01-24T17:03:42.379,12.480,1.000,0.004,0.014,0.000
1706108622389,2024-01-24T17:03:42.389,12.490,1.000,0.004,0.014,0.000
1706108622399,2024-01-24T17:03:42.399,12.500,1.000,0.004,0.014,0.000
1706108622409,2024-01-24T17:03:42.409,12.510,1.000,0.004,0.014,0.000
1706108622419,2024-01-24T17:03:42.419,12.520,1.000,0.004,0.014,0.000
1706108622429,2024-01-24T17:03:42.429,12.530,1.000,0.004,0.014,0.000
1706108622439,2024-01-24T17:03:42.439,12.540,1.000,0.004,0.014,0.000
1706108622449,2024-01-24T17:03:42.449,12.550,1.000,0.004,0.014,0.000
1706108622459,2024-01-24T17:03:42.459,12.560,1.000,0.004,0.014,0.000
1706108622469,2024-01-24T17:03:42.469,12.570,1.000,0.004,0.014,0.000
1706108622479,2024-01-24T17:03:42.479,12.580,1.000,0.004,0.014,0.000
1706108622489,2024-01-24T17:03:42.489,12.590,1.000,0.004,0.014,0.000
1706108622499,2024-01-24T17:03:42.499,12.600,1.000,0.004,0.014,0.000
1706108622509,2024-01-24T17:03:42.509,12.610,1.000,0.004,0.014,0.000
1706108622519,2024-01-24T17:03:42.519,12.620,1.000,0.004,0.014,0.000
1706108622529,2024-01-24T17:03:42.529,12.630,1.000,0.004,0.014,0.000
1706108622539,2024-01-24T17:03:42.539,12.640,1.000,0.004,0.014,0.000
1706108622549,2024-01-24T17:03:42.549,12.650,1.000,0.004,0.014,0.000
1706108622559,2024-01-24T17:03:42.559,12.660,1.000,0.004,0.014,0.000
1706108622569,2024-01-24T17:03:42.569,12.670,1.000,0.004,0.014,0.000
1706108622579,2024-01-24T17:03:42.579,12.680,1.000,0.004,0.014,0.000
1706108622589,2024-01-24T17:03:42.589,12.690,1.000,0.004,0.014,0.000
1706108622599,2024-01-24T17:03:42.599,12.700,1.000,0.004,0.014,0.000
1706108622609,2024-01-24T17:03:42.609,12.710,1.000,0.004,0.014,0.000
1706108622619,2024-01-24T17:03:42.619,12.720,1.000,0.004,0.014,0.000
1706108622629,2024-01-24T17:03:42.629,12.730,1.000,0.004,0.014,0.000
1706108622639,2024-01-24T17:03:42.639,12.740,1.000,0.004,0.014,0.000
1706108622649,2024-01-24T17:03:42.649,12.750,1.000,0.004,0.014,0.000
1706108622659,2024-01-24T17:03:42.659,12.760,1.000,0.004,0.014,0.000
1706108622669,2024-01-24T17:03:42.669,12.770,1.000,0.004,0.014,0.000
1706108622679,2024-01-24T17:03:42.679,12.780,1.000,0.004,0.014,0.000
1706108622689,2024-01-24T17:03:42.689,12.790,1.000,0.004,0.014,0.000
1706108622699,2024-01-24T17:03:42.699,12.800,1.000,0.004,0.014,0.000
1706108622709,2024-01-24T17:03:42.709,12.810,1.000,0.004,0.014,0.000
1706108622719,2024-01-24T17:03:42.719,12.820,1.000,0.004,0.014,0.000
1706108622729,2024-01-24T17:03:42.729,12.830,1.000,0.004,0.014,0.000
1706108622739,2024-01-24T17:03:42.739,12.840,1.000,0.004,0.014,0.000
1706108622749,2024-01-24T17:03:42.749,12.850,1.000,0.004,0.014,0.000
1706108622759,2024-01-24T17:03:42.759,12.860,1.000,0.004,0.014,0.000
1706108622769,2024-01-24T17:03:42.769,12.870,1.000,0.004,0.014,0.000
1706108622779,2024-01-24T17:03:42.779,12.880,1.000,0.004,0.014,0.000
1706108622789,2024-01-24T17:03:42.789,12.890,1.000,0.004,0.014,0.000
1706108622799,2024-01-24T17:03:42.799,12.900,1.000,0.004,0.014,0.000
1706108622809,2024-01-24T17:03:42.809,12.910,1.000,0.004,0.014,0.000
1706108622819,2024-01-24T17:03:42.819,12.920,1.000,0.004,0.014,0.000
1706108622829,2024-01-24T17:03:42.829,12.930,1.000,0.004,0.014,0.000
1706108622839,2024-01-24T17:03:42.839,12.940,1.000,0.004,0.014,0.000
1706108622849,2024-01-24T17:03:42.849,12.950,1.000,0.004,0.014,0.000
1706108622859,2024-01-24T17:03:42.859,12.960,1.000,0.004,0.014,0.000
1706108622869,2024-01-24T17:03:42.869,12.970,1.000,0.004,0.014,0.000
1706108622879,2024-01-24T17:03:42.879,12.980,1.000,0.004,0.014,0.000
1706108622889,2024-01-24T17:03:42.889,12.990,1.000,0.004,0.014,0.000
1706108622899,2024-01-24T17:03:42.899,13.000,1.000,0.004,0.014,0.000
1706108622909,2024-01-24T17:03:42.909,13.010,1.000,0.004,0.014,0.000
1706108622919,2024-01-24T17:03:42.919,13.020,1.000,0.004,0.014,0.000
1706108622929,2024-01-24T17:03:42.929,13.030,1.000,0.004,0.014,0.000
1706108622939,2024-01-24T17:03:42.939,13.040,1.000,0.004,0.014,0.000
1706108622949,2024-01-24T17:03:42.949,13.050,1.000,0.004,0.014,0.000
1706108622959,2024-01-24T17:03:42.959,13.060,1.000,0.004,0.014,0.000
1706108622969,2024-01-24T17:03:42.969,13.070,1.000,0.004,0.014,0.000
1706108622979,2024-01-24T17:03:42.979,13.080,1.000,0.004,0.014,0.000
1706108622989,2024-01-24T17:03:42.989,13.090,1.000,0.004,0.014,0.000
1706108622999,2024-01-24T17:03:42.999,13.100,1.000,0.004,0.014,0.000
1706108623009,2024-01-24T17:03:43.009,13.110,1.000,0.004,0.014,0.000
1706108623019,2024-01-24T17:03:43.019,13.120,1.000,0.004,0.014,0.000
1706108623029,2024-01-24T17:03:43.029,13.130,1.000,0.004,0.014,0.000
1706108623039,2024-01-24T17:03:43.039,13.140,1.000,0.004,0.014,0.000
1706108623049,2024-01-24T17:03:43.049,13.150,1.000,0.004,0.014,0.000
1706108623059,2024-01-24T17:03:43.059,13.160,1.000,0.004,0.014,0.000
1706108623069,2024-01-24T17:03:43.069,13.170,1.000,0.004,0.014,0.000
1706108623079,2024-01-24T17:03:43.079,13.180,1.000,0.004,0.014,0.000
1706108623089,2024-01-24T17:03:43.089,13.190,1.000,0.004,0.014,0.000
1706108623099,2024-01-24T17:03:43.099,13.200,1.000,0.004,0.014,0.000
1706108623109,2024-01-24T17:03:43.109,13.210,1.000,0.004,0.014,0.000
1706108623119,2024-01-24T17:03:43.119,13.220,1.000,0.004,0.014,0.000
1706108623129,2024-01-24T17:03:43.129,13.230,1.000,0.004,0.014,0.000
1706108623139,2024-01-24T17:03:43.139,13.240,1.000,0.004,0.014,0.000
1706108623149,2024-01-24T17:03:43.149,13.250,1.000,0.004,0.014,0.000
1706108623159,2024-01-24T17:03:43.159,13.260,1.000,0.004,0.014,0.000
1706108623169,2024-01-24T17:03:43.169,13.270,1.000,0.004,0.014,0.000
1706108623179,2024-01-24T17:03:43.179,13.280,1.000,0.004,0.014,0.000
1706108623189,2024-01-24T17:03:43.189,13.290,1.000,0.004,0.014,0.000
1706108623199,2024-01-24T17:03:43.199,13.300,1.000,0.004,0.014,0.000
1706108623209,2024-01-24T17:03:43.209,13.310,1.000,0.004,0.014,0.000
1706108623219,2024-01-24T17:03:43.219,13.320,1.000,0.004,0.014,0.000
1706108623229,2024-01-24T17:03:43.229,13.330,1.000,0.004,0.014,0.000
1706108623239,2024-01-24T17:03:43.239,13.340,1.000,0.004,0.014,0.000
1706108623249,2024-01-24T17:03:43.249,13.350,1.000,0.004,0.014,0.000
1706108623259,2024-01-24T17:03:43.259,13.360,1.000,0.004,0.014,0.000
1706108623269,2024-01-24T17:03:43.269,13.370,1.000,0.004,0.014,0.000
1706108623279,2024-01-24T17:03:43.279,13.380,1.000,0.004,0.014,0.000
1706108623289,2024-01-24T17:03:43.289,13.390,1.000,0.004,0.014,0.000
1706108623299,2024-01-24T17:03:43.299,13.400,1.000,0.004,0.014,0.000
1706108623309,2024-01-24T17:03:43.309,13.410,1.000,0.004,0.014,0.000
1706108623319,2024-01-24T17:03:43.319,13.420,1.000,0.004,0.014,0.000
1706108623329,2024-01-24T17:03:43.329,13.430,1.000,0.004,0.014,0.000
1706108623339,2024-01-24T17:03:43.339,13.440,1.000,0.004,0.014,0.000
1706108623349,2024-01-24T17:03:43.349,13.450,1.000,0.004,0.014,0.000
1706108623359,2024-01-24T17:03:43.359,13.460,1.000,0.004,0.014,0.000
1706108623369,2024-01-24T17:03:43.369,13.470,1.000,0.004,0.014,0.000
1706108623379,2024-01-24T17:03:43.379,13.480,1.000,0.004,0.014,0.000
1706108623389,2024-01-24T17:03:43.389,13.490,1.000,0.004,0.014,0.000
1706108623399,2024-01-24T17:03:43.399,13.500,1.000,0.004,0.014,0.000
1706108623409,2024-01-24T17:03:43.409,13.510,1.000,0.004,0.014,0.000
1706108623419,2024-01-24T17:03:43.419,13.520,1.000,0.004,0.014,0.000
1706108623429,2024-01-24T17:03:43.429,13.530,1.000,0.004,0.014,0.000
1706108623439,2024-01-24T17:03:43.439,13.540,1.000,0.004,0.014,0.000
1706108623449,2024-01-24T17:03:43.449,13.550,1.000,0.004,0.014,0.000
1706108623459,2024-01-24T17:03:43.459,13.560,1.000,0.004,0.014,0.000
1706108623469,2024-01-24T17:03:43.469,13.570,1.000,0.004,0.014,0.000
1706108623479,2024-01-24T17:03:43.479,13.580,1.000,0.004,0.014,0.000
1706108623489,2024-01-24T17:03:43.489,13.590,1.000,0.004,0.014,0.000
1706108623499,2024-01-24T17:03:43.499,13.600,1.000,0.004,0.014,0.000
1706108623509,2024-01-24T17:03:43.509,13.610,1.000,0.004,0.014,0.000
1706108623519,2024-01-24T17:03:43.519,13.620,1.000,0.004,0.014,0.000
1706108623529,2024-01-24T17:03:43.529,13.630,1.000,0.004,0.014,0.000
1706108623539,2024-01-24T17:03:43.539,13.640,1.000,0.004,0.014,0.000
1706108623549,2024-01-24T17:03:43.549,13.650,1.000,0.004,0.014,0.000
1706108623559,2024-01-24T17:03:43.559,13.660,1.000,0.004,0.014,0.000
1706108623569,2024-01-24T17:03:43.569,13.670,1.000,0.004,0.014,0.000
1706108623579,2024-01-24T17:03:43.579,13.680,1.000,0.004,0.014,0.000
1706108623589,2024-01-24T17:03:43.589,13.690,1.000,0.004,0.014,0.000
1706108623599,2024-01-24T17:03:43.599,13.700,1.000,0.004,0.014,0.000
1706108623609,2024-01-24T17:03:43.609,13.710,1.000,0.004,0.014,0.000
1706108623619,2024-01-24T17:03:43.619,13.720,1.000,0.004,0.014,0.000
1706108623629,2024-01-24T17:03:43.629,13.730,1.000,0.004,0.014,0.000
1706108623639,2024-01-24T17:03:43.639,13.740,1.000,0.004,0.014,0.000
1706108623649,2024-01-24T17:03:43.649,13.750,1.000,0.004,0.014,0.000
1706108623659,2024-01-24T17:03:43.659,13.760,1.000,0.004,0.014,0.000
1706108623669,2024-01-24T17:03:43.669,13.770,1.000,0.004,0.014,0.000
1706108623679,2024-01-24T17:03:43.679,13.780,1.000,0.004,0.014,0.000
1706108623689,2024-01-24T17:03:43.689,13.790,1.000,0.004,0.014,0.000
1706108623699,2024-01-24T17:03:43.699,13.800,1.000,0.004,0.014,0.000
1706108623709,2024-01-24T17:03:43.709,13.810,1.000,0.004,0.014,0.000
1706108623719,2024-01-24T17:03:43.719,13.820,1.000,0.004,0.014,0.000
1706108623729,2024-01-24T17:03:43.729,13.830,1.000,0.004,0.014,0.000
1706108623739,2024-01-24T17:03:43.739,13.840,1.000,0.004,0.014,0.000
1706108623749,2024-01-24T17:03:43.749,13.850,1.000,0.004,0.014,0.000
1706108623759,2024-01-24T17:03:43.759,13.860,1.000,0.004,0.014,0.000
1706108623769,2024-01-24T17:03:43.769,13.870,1.000,0.004,0.014,0.000
1706108623779,2024-01-24T17:03:43.779,13.880,1.000,0.004,0.014,0.000
1706108623789,2024-01-24T17:03:43.789,13.890,1.000,0.004,0.014,0.000
1706108623799,2024-01-24T17:03:43.799,13.900,1.000,0.004,0.014,0.000
1706108623809,2024-01-24T17:03:43.809,13.910,1.000,0.004,0.014,0.000
1706108623819,2024-01-24T17:03:43.819,13.920,1.000,0.004,0.014,0.000
1706108623829,2024-01-24T17:03:43.829,13.930,1.000,0.004,0.014,0.000
1706108623839,2024-01-24T17:03:43.839,13.940,1.000,0.004,0.014,0.000
1706108623849,2024-01-24T17:03:43.849,13.950,1.000,0.004,0.014,0.000
1706108623859,2024-01-24T17:03:43.859,13.960,1.000,0.004,0.014,0.000
1706108623869,2024-01-24T17:03:43.869,13.970,1.000,0.004,0.014,0.000
1706108623879,2024-01-24T17:03:43.879,13.980,1.000,0.004,0.014,0.000
1706108623889,2024-01-24T17:03:43.889,13.990,1.000,0.004,0.014,0.000
1706108623899,2024-01-24T17:03:43.899,14.000,1.000,0.004,0.014,0.000
1706108623909,2024-01-24T17:03:43.909,14.010,1.000,0.004,0.014,0.000
1706108623919,2024-01-24T17:03:43.919,14.020,1.000,0.004,0.014,0.000
1706108623929,2024-01-24T17:03:43.929,14.030,1.000,0.004,0.014,0.000
1706108623939,2024-01-24T17:03:43.939,14.040,1.000,0.004,0.014,0.000
1706108623949,2024-01-24T17:03:43.949,14.050,1.000,0.004,0.014,0.000
1706108623959,2024-01-24T17:03:43.959,14.060,1.000,0.004,0.014,0.000
1706108623969,2024-01-24T17:03:43.969,14.070,1.000,0.004,0.014,0.000
1706108623979,2024-01-24T17:03:43.979,14.080,1.000,0.004,0.014,0.000
1706108623989,2024-01-24T17:03:43.989,14.090,1.000,0.004,0.014,0.000
1706108623999,2024-01-24T17:03:43.999,14.100,1.000,0.004,0.014,0.000
1706108624009,2024-01-24T17:03:44.009,14.110,1.000,0.004,0.014,0.000
1706108624019,2024-01-24T17:03:44.019,14.120,1.000,0.004,0.014,0.000
1706108624029,2024-01-24T17:03:44.029,14.130,1.000,0.004,0.014,0.000
1706108624039,2024-01-24T17:03:44.039,14.140,1.000,0.004,0.014,0.000
1706108624049,2024-01-24T17:03:44.049,14.150,1.000,0.004,0.014,0.000
1706108624059,2024-01-24T17:03:44.059,14.160,1.000,0.004,0.014,0.000
1706108624069,2024-01-24T17:03:44.069,14.170,1.000,0.004,0.014,0.000
1706108624079,2024-01-24T17:03:44.079,14.180,1.000,0.004,0.014,0.000
1706108624089,2024-01-24T17:03:44.089,14.190,1.000,0.004,0.014,0.000
1706108624099,2024-01-24T17:03:44.099,14.200,1.000,0.004,0.014,0.000
1706108624109,2024-01-24T17:03:44.109,14.210,1.000,0.004,0.014,0.000
1706108624119,2024-01-24T17:03:44.119,14.220,1.000,0.004,0.014,0.000
1706108624129,2024-01-24T17:03:44.129,14.230,1.000,0.004,0.014,0.000
1706108624139,2024-01-24T17:03:44.139,14.240,1.000,0.004,0.014,0.000
1706108624149,2024-01-24T17:03:44.149,14.250,1.000,0.004,0.014,0.000
1706108624159,2024-01-24T17:03:44.159,14.260,1.000,0.004,0.014,0.000
1706108624169,2024-01-24T17:03:44.169,14.270,1.000,0.004,0.014,0.000
1706108624179,2024-01-24T17:03:44.179,14.280,1.000,0.004,0.014,0.000
1706108624189,2024-01-24T17:03:44.189,14.290,1.000,0.004,0.014,0.000
1706108624199,2024-01-24T17:03:44.199,14.300,1.000,0.004,0.014,0.000
1706108624209,2024-01-24T17:03:44.209,14.310,1.000,0.004,0.014,0.000
1706108624219,2024-01-24T17:03:44.219,14.320,1.000,0.004,0.014,0.000
1706108624229,2024-01-24T17:03:44.229,14.330,1.000,0.004,0.014,0.000
1706108624239,2024-01-24T17:03:44.239,14.340,1.000,0.004,0.014,0.000
1706108624249,2024-01-24T17:03:44.249,14.350,1.000,0.004,0.014,0.000
1706108624259,2024-01-24T17:03:44.259,14.360,1.000,0.004,0.014,0.000
1706108624269,2024-01-24T17:03:44.269,14.370,1.000,0.004,0.014,0.000
1706108624279,2024-01-24T17:03:44.279,14.380,1.000,0.004,0.014,0.000
1706108624289,2024-01-24T17:03:44.289,14.390,1.000,0.004,0.014,0.000
1706108624299,2024-01-24T17:03:44.299,14.400,1.000,0.004,0.014,0.000
1706108624309,2024-01-24T17:03:44.309,14.410,1.000,0.004,0.014,0.000
1706108624319,2024-01-24T17:03:44.319,14.420,1.000,0.004,0.014,0.000
1706108624329,2024-01-24T17:03:44.329,14.430,1.000,0.004,0.014,0.000
1706108624339,2024-01-24T17:03:44.339,14.440,1.000,0.004,0.014,0.000
1706108624349,2024-01-24T17:03:44.349,14.450,1.000,0.004,0.014,0.000
1706108624359,2024-01-24T17:03:44.359,14.460,1.000,0.004,0.014,0.000
1706108624369,2024-01-24T17:03:44.369,14.470,1.000,0.004,0.014,0.000
1706108624379,2024-01-24T17:03:44.379,14.480,1.000,0.004,0.014,0.000
1706108624389,2024-01-24T17:03:44.389,14.490,1.000,0.004,0.014,0.000
1706108624399,2024-01-24T17:03:44.399,14.500,1.000,0.004,0.014,0.000
1706108624409,2024-01-24T17:03:44.409,14.510,1.000,0.004,0.014,0.000
1706108624419,2024-01-24T17:03:44.419,14.520,1.000,0.004,0.014,0.000
1706108624429,2024-01-24T17:03:44.429,14.530,1.000,0.004,0.014,0.000
1706108624439,2024-01-24T17:03:44.439,14.540,1.000,0.004,0.014,0.000
1706108624449,2024-01-24T17:03:44.449,14.550,1.000,0.004,0.014,0.000
1706108624459,2024-01-24T17:03:44.459,14.560,1.000,0.004,0.014,0.000
1706108624469,2024-01-24T17:03:44.469,14.570,1.000,0.004,0.014,0.000
1706108624479,2024-01-24T17:03:44.479,14.580,1.000,0.004,0.014,0.000
1706108624489,2024-01-24T17:03:44.489,14.590,1.000,0.004,0.014,0.000
1706108624499,2024-01-24T17:03:44.499,14.600,1.000,0.004,0.014,0.000
1706108624509,2024-01-24T17:03:44.509,14.610,1.000,0.004,0.014,0.000
1706108624519,2024-01-24T17:03:44.519,14.620,1.000,0.004,0.014,0.000
1706108624529,2024-01-24T17:03:44.529,14.630,1.000,0.004,0.014,0.000
1706108624539,2024-01-24T17:03:44.539,14.640,1.000,0.004,0.014,0.000
1706108624549,2024-01-24T17:03:44.549,14.650,1.000,0.004,0.014,0.000
1706108624559,2024-01-24T17:03:44.559,14.660,1.000,0.004,0.014,0.000
1706108624569,2024-01-24T17:03:44.569,14.670,1.000,0.004,0.014,0.000
1706108624579,2024-01-24T17:03:44.579,14.680,1.000,0.004,0.014,0.000
1706108624589,2024-01-24T17:03:44.589,14.690,1.000,0.004,0.014,0.000
1706108624599,2024-01-24T17:03:44.599,14.700,1.000,0.004,0.014,0.000
1706108624609,2024-01-24T17:03:44.609,14.710,1.000,0.004,0.014,0.000
1706108624619,2024-01-24T17:03:44.619,14.720,1.000,0.004,0.014,0.000
1706108624629,2024-01-24T17:03:44.629,14.730,1.000,0.004,0.014,0.000
1706108624639,2024-01-24T17:03:44.639,14.740,1.000,0.004,0.014,0.000
1706108624649,2024-01-24T17:03:44.649,14.750,1.000,0.004,0.014,0.000
1706108624659,2024-01-24T17:03:44.659,14.760,1.000,0.004,0.014,0.000
1706108624669,2024-01-24T17:03:44.669,14.770,1.000,0.004,0.014,0.000
1706108624679,2024-01-24T17:03:44.679,14.780,1.000,0.004,0.014,0.000
1706108624689,2024-01-24T17:03:44.689,14.790,1.000,0.004,0.014,0.000
1706108624699,2024-01-24T17:03:44.699,14.800,1.000,0.004,0.014,0.000
1706108624709,2024-01-24T17:03:44.709,14.810,1.000,0.004,0.014,0.000
1706108624719,2024-01-24T17:03:44.719,14.820,1.000,0.004,0.014,0.000
1706108624729,2024-01-24T17:03:44.729,14.830,1.000,0.004,0.014,0.000
1706108624739,2024-01-24T17:03:44.739,14.840,1.000,0.004,0.014,0.000
1706108624749,2024-01-24T17:03:44.749,14.850,1.000,0.004,0.014,0.000
1706108624759,2024-01-24T17:03:44.759,14.860,1.000,0.004,0.014,0.000
1706108624769,2024-01-24T17:03:44.769,14.870,1.000,0.004,0.014,0.000
1706108624779,2024-01-24T17:03:44.779,14.880,1.000,0.004,0.014,0.000
1706108624789,2024-01-24T17:03:44.789,14.890,1.000,0.004,0.014,0.000
1706108624799,2024-01-24T17:03:44.799,14.900,1.000,0.004,0.014,0.000
1706108624809,2024-01-24T17:03:44.809,14.910,1.000,0.004,0.014,0.000
1706108624819,2024-01-24T17:03:44.819,14.920,1.000,0.004,0.014,0.000
1706108624829,2024-01-24T17:03:44.829,14.930,1.000,0.004,0.014,0.000
1706108624839,2024-01-24T17:03:44.839,14.940,1.000,0.004,0.014,0.000
1706108624849,2024-01-24T17:03:44.849,14.950,1.000,0.004,0.014,0.000
1706108624859,2024-01-24T17:03:44.859,14.960,1.000,0.004,0.014,0.000
1706108624869,2024-01-24T17:03:44.869,14.970,1.000,0.004,0.014,0.000
1706108624879,2024-01-24T17:03:44.879,14.980,1.000,0.004,0.014,0.000
1706108624889,2024-01-24T17:03:44.889,14.990,1.000,0.004,0.014,0.000
1706108624899,2024-01-24T17:03:44.899,15.000,1.000,0.004,0.014,0.000
1706108624909,2024-01-24T17:03:44.909,15.010,1.000,0.004,0.014,0.000
1706108624919,2024-01-24T17:03:44.919,15.020,1.000,0.004,0.014,0.000
1706108624929,2024-01-24T17:03:44.929,15.030,1.000,0.004,0.014,0.000
1706108624939,2024-01-24T17:03:44.939,15.040,1.000,0.004,0.014,0.000
1706108624949,2024-01-24T17:03:44.949,15.050,1.000,0.004,0.014,0.000
1706108624959,2024-01-24T17:03:44.959,15.060,1.000,0.004,0.014,0.000
1706108624969,2024-01-24T17:03:44.969,15.070,1.000,0.004,0.014,0.000
1706108624979,2024-01-24T17:03:44.979,15.080,1.000,0.004,0.014,0.000
1706108624989,2024-01-24T17:03:44.989,15.090,1.000,0.004,0.014,0.000
1706108624999,2024-01-24T17:03:44.999,15.100,1.000,0.004,0.014,0.000
1706108625009,2024-01-24T17:03:45.009,15.110,1.000,0.004,0.014,0.000
1706108625019,2024-01-24T17:03:45.019,15.120,1.000,0.004,0.014,0.000
1706108625029,2024-01-24T17:03:45.029,15.130,1.000,0.004,0.014,0.000
1706108625039,2024-01-24T17:03:45.039,15.140,1.000,0.004,0.014,0.000
1706108625049,2024-01-24T17:03:45.049,15.150,1.000,0.004,0.014,0.000
1706108625059,2024-01-24T17:03:45.059,15.160,1.000,0.004,0.014,0.000
1706108625069,2024-01-24T17:03:45.069,15.170,1.000,0.004,0.014,0.000
