Device,MAC,Timestamp,Time(03:00),elapsed (s),X(number),Y(number),Z (number)
4,E25AD03D0194,1721221288463,2024-07-17T16:01:28.463,25.06,-0.020524032,-0.0011303588,0.01592514
4,E25AD03D0194,1721221288483,2024-07-17T16:01:28.483,25.08,-0.023941997,-0.0011303588,0.017878262
4,E25AD03D0194,1721221288493,2024-07-17T16:01:28.493,25.09,-0.021988876,-0.0001537851,0.017389983
4,E25AD03D0194,1721221288523,2024-07-17T16:01:28.523,25.12,-0.023941997,-0.00067718443,0.015469972
4,E25AD03D0194,1721221288533,2024-07-17T16:01:28.533,25.13,-0.02589522,-0.0006956737,0.012069523
4,E25AD03D0194,1721221288553,2024-07-17T16:01:28.553,25.15,-0.024918754,-0.00217734,0.015503401
4,E25AD03D0194,1721221288573,2024-07-17T16:01:28.573,25.17,-0.022477351,0.002198868,0.017962126
4,E25AD03D0194,1721221288583,2024-07-17T16:01:28.583,25.18,-0.021988973,0.00070879,0.0174976
4,E25AD03D0194,1721221288603,2024-07-17T16:01:28.603,25.2,-0.023453912,-0.0003162739,0.014613754
4,E25AD03D0194,1721221288613,2024-07-17T16:01:28.613,25.21,-0.022477252,-0.0013195056,0.0156154055
4,E25AD03D0194,1721221288633,2024-07-17T16:01:28.633,25.23,-0.021500789,0.0035063757,0.014204184
4,E25AD03D0194,1721221288643,2024-07-17T16:01:28.643,25.24,-0.021012507,0.0015178545,0.012772733
4,E25AD03D0194,1721221288663,2024-07-17T16:01:28.663,25.26,-0.023942096,-0.000495234,0.013317358
4,E25AD03D0194,1721221288673,2024-07-17T16:01:28.673,25.27,-0.021988973,0.00045770852,0.016269239
4,E25AD03D0194,1721221288683,2024-07-17T16:01:28.683,25.28,-0.022965534,0.0018992235,0.016291132
4,E25AD03D0194,1721221288693,2024-07-17T16:01:28.693,25.29,-0.022477252,0.00040739498,0.017781343
4,E25AD03D0194,1721221288713,2024-07-17T16:01:28.713,25.31,-0.023453912,-0.00306058,0.013922177
4,E25AD03D0194,1721221288723,2024-07-17T16:01:28.723,25.32,-0.024918754,0.00033375417,0.015409228
4,E25AD03D0194,1721221288753,2024-07-17T16:01:28.753,25.35,-0.022477351,-0.00024495483,0.01598242
4,E25AD03D0194,1721221288773,2024-07-17T16:01:28.773,25.37,-0.023942193,0.00018788259,0.016522605
4,E25AD03D0194,1721221288783,2024-07-17T16:01:28.783,25.38,-0.022965534,0.00065446494,0.013125062
4,E25AD03D0194,1721221288793,2024-07-17T16:01:28.793,25.39,-0.022477252,-0.00081037736,0.013125062
4,E25AD03D0194,1721221288803,2024-07-17T16:01:28.803,25.4,-0.023453815,-0.0017869511,0.016543027
4,E25AD03D0194,1721221288813,2024-07-17T16:01:28.813,25.41,-0.021500692,0.005048992,0.01800787
4,E25AD03D0194,1721221288833,2024-07-17T16:01:28.833,25.43,-0.019547665,0.004581012,0.019453663
4,E25AD03D0194,1721221288843,2024-07-17T16:01:28.843,25.44,-0.019547665,0.00946382,0.018477103
4,E25AD03D0194,1721221288853,2024-07-17T16:01:28.853,25.45,-0.022477351,-0.0022549315,0.01652398
4,E25AD03D0194,1721221288863,2024-07-17T16:01:28.863,25.46,-0.021500789,0.001651327,0.018477103
4,E25AD03D0194,1721221288873,2024-07-17T16:01:28.873,25.47,-0.021500789,0.008975538,0.01750054
4,E25AD03D0194,1721221288883,2024-07-17T16:01:28.883,25.48,-0.023453912,-0.00030179613,0.015059137
4,E25AD03D0194,1721221288893,2024-07-17T16:01:28.893,25.49,-0.022477351,-0.0042080544,0.01750054
4,E25AD03D0194,1721221288903,2024-07-17T16:01:28.903,25.5,-0.020524228,0.00067476544,0.015547418
4,E25AD03D0194,1721221288923,2024-07-17T16:01:28.923,25.52,-0.024918657,-0.0017215641,0.016481712
4,E25AD03D0194,1721221288933,2024-07-17T16:01:28.933,25.53,-0.023453718,-0.0017013001,0.018415824
4,E25AD03D0194,1721221288943,2024-07-17T16:01:28.943,25.54,-0.022477252,0.0017350694,0.015468914
4,E25AD03D0194,1721221288953,2024-07-17T16:01:28.953,25.55,-0.022477252,-0.0007063345,0.016445477
4,E25AD03D0194,1721221288963,2024-07-17T16:01:28.963,25.56,-0.022965534,-0.0011745822,0.015450085
4,E25AD03D0194,1721221288973,2024-07-17T16:01:28.973,25.57,-0.024918754,0.0037352724,0.012006762
4,E25AD03D0194,1721221288993,2024-07-17T16:01:28.993,25.59,-0.023941997,0.00033731584,0.014917654
4,E25AD03D0194,1721221289023,2024-07-17T16:01:29.023,25.62,-0.022477156,-0.00015096492,0.016870776
94,E25AD03D0194,1721221289183,2024-07-17T16:01:29.183,25.78,-0.022965437,0.003288711,0.016850451
4,E25AD03D0194,1721221289193,2024-07-17T16:01:29.193,25.79,-0.021500595,0.0008473072,0.016362172
4,E25AD03D0194,1721221289203,2024-07-17T16:01:29.203,25.8,-0.022477156,-0.0015941089,0.017338732
4,E25AD03D0194,1721221289213,2024-07-17T16:01:29.213,25.81,-0.022965437,-0.0011058159,0.016362172
4,E25AD03D0194,1721221289223,2024-07-17T16:01:29.223,25.82,-0.024430279,-0.0064769164,0.015385609
4,E25AD03D0194,1721221289233,2024-07-17T16:01:29.233,25.83,-0.022477156,-0.004035513,0.014409048
4,E25AD03D0194,1721221289243,2024-07-17T16:01:29.243,25.84,-0.023941997,0.0003590264,0.016362172
4,E25AD03D0194,1721221289253,2024-07-17T16:01:29.253,25.85,-0.02589512,0.0003590264,0.018803574
4,E25AD03D0194,1721221289273,2024-07-17T16:01:29.273,25.87,-0.024430279,-0.0015941089,0.014409048
4,E25AD03D0194,1721221289293,2024-07-17T16:01:29.293,25.89,-0.024430279,0.0023121496,0.017338732
4,E25AD03D0194,1721221289303,2024-07-17T16:01:29.303,25.9,-0.02589512,0.0003590264,0.014409048
4,E25AD03D0194,1721221289313,2024-07-17T16:01:29.313,25.91,-0.023941997,-0.0020823895,0.013920767
4,E25AD03D0194,1721221289323,2024-07-17T16:01:29.323,25.92,-0.02491856,-0.0035641044,0.01393668
4,E25AD03D0194,1721221289333,2024-07-17T16:01:29.333,25.93,-0.026383402,-0.005028947,0.01442496
4,E25AD03D0194,1721221289343,2024-07-17T16:01:29.343,25.94,-0.026383402,-0.0030758237,0.016378082
4,E25AD03D0194,1721221289363,2024-07-17T16:01:29.363,25.96,-0.022477156,-0.0016109813,0.016378082
4,E25AD03D0194,1721221289373,2024-07-17T16:01:29.373,25.97,-0.021988876,0.0013187155,0.012960118
4,E25AD03D0194,1721221289383,2024-07-17T16:01:29.383,25.98,-0.023941997,-0.0011226884,0.011983557
4,E25AD03D0194,1721221289393,2024-07-17T16:01:29.393,25.99,-0.022477156,0.0013187155,0.015401522
4,E25AD03D0194,1721221289403,2024-07-17T16:01:29.403,26,-0.021988876,0.0018069963,0.016378082
4,E25AD03D0194,1721221289413,2024-07-17T16:01:29.413,26.01,-0.022965437,-0.0021225773,0.013958572
4,E25AD03D0194,1721221289423,2024-07-17T16:01:29.423,26.02,-0.023942096,-0.0011679572,0.014955617
4,E25AD03D0194,1721221289433,2024-07-17T16:01:29.433,26.03,-0.024430376,-0.0011882212,0.018392595
4,E25AD03D0194,1721221289453,2024-07-17T16:01:29.453,26.05,-0.024918754,0.00023161975,0.015993396
4,E25AD03D0194,1721221289463,2024-07-17T16:01:29.463,26.06,-0.025407035,0.00313461,0.015530047
4,E25AD03D0194,1721221289493,2024-07-17T16:01:29.493,26.09,-0.021500595,-0.0003591115,0.016577575
4,E25AD03D0194,1721221289503,2024-07-17T16:01:29.503,26.1,-0.023453718,0.0005890537,0.015139281
4,E25AD03D0194,1721221289523,2024-07-17T16:01:29.523,26.12,-0.023941997,-0.00045638354,0.015691964
4,E25AD03D0194,1721221289553,2024-07-17T16:01:29.553,26.15,-0.023453718,-0.0020101345,0.018216612
4,E25AD03D0194,1721221289563,2024-07-17T16:01:29.563,26.16,-0.023941997,-0.0025187158,0.013840999
4,E25AD03D0194,1721221289573,2024-07-17T16:01:29.573,26.17,-0.025406841,-0.0015421421,0.014329281
4,E25AD03D0194,1721221289583,2024-07-17T16:01:29.583,26.18,-0.023941997,-0.00056558056,0.018723808
4,E25AD03D0194,1721221289593,2024-07-17T16:01:29.593,26.19,-0.023941997,0.0023641041,0.018723808
4,E25AD03D0194,1721221289603,2024-07-17T16:01:29.603,26.2,-0.022477156,-0.00007729977,0.015305842
4,E25AD03D0194,1721221289623,2024-07-17T16:01:29.623,26.22,-0.023453815,-0.0025354181,0.013856583
4,E25AD03D0194,1721221289643,2024-07-17T16:01:29.643,26.24,-0.021988973,-0.0015588443,0.015809707
4,E25AD03D0194,1721221289663,2024-07-17T16:01:29.663,26.26,-0.022477252,0.0013708402,0.012391741
4,E25AD03D0194,1721221289673,2024-07-17T16:01:29.673,26.27,-0.023453815,-0.00058228284,0.015809707
4,E25AD03D0194,1721221289683,2024-07-17T16:01:29.683,26.28,-0.023942096,0.0013708402,0.015809707
4,E25AD03D0194,1721221289693,2024-07-17T16:01:29.693,26.29,-0.023453815,0.001859121,0.016297987
4,E25AD03D0194,1721221289723,2024-07-17T16:01:29.723,26.32,-0.02003585,0.0003942787,0.01141518
4,E25AD03D0194,1721221289733,2024-07-17T16:01:29.733,26.33,-0.026383499,-0.0025354181,0.012880023
4,E25AD03D0194,1721221289753,2024-07-17T16:01:29.753,26.35,-0.023436796,-0.0010705758,0.01054254
4,E25AD03D0194,1721221289763,2024-07-17T16:01:29.763,26.36,-0.021955227,-0.0020471495,0.016993066
4,E25AD03D0194,1721221289783,2024-07-17T16:01:29.783,26.38,-0.024844456,-0.0010705636,0.016264584
4,E25AD03D0194,1721221290353,2024-07-17T16:01:30.353,26.95,-0.021971274,-0.0014793809,0.015768984
4,E25AD03D0194,1721221290363,2024-07-17T16:01:30.363,26.96,-0.023924397,-0.0009911001,0.01967523
4,E25AD03D0194,1721221290373,2024-07-17T16:01:30.373,26.97,-0.022459554,-0.00001453853,0.018210389
4,E25AD03D0194,1721221290383,2024-07-17T16:01:30.383,26.98,-0.021971274,0.0024268653,0.016745547
4,E25AD03D0194,1721221290393,2024-07-17T16:01:30.393,26.99,-0.022459554,0.0024021645,0.015790913
4,E25AD03D0194,1721221290413,2024-07-17T16:01:30.413,27.01,-0.02441258,-0.0015835939,0.015373441
4,E25AD03D0194,1721221290423,2024-07-17T16:01:30.423,27.02,-0.025877422,-0.00649994,0.013938393
4,E25AD03D0194,1721221290433,2024-07-17T16:01:30.433,27.03,-0.022947835,-0.0065260995,0.0139616355
4,E25AD03D0194,1721221290443,2024-07-17T16:01:30.443,27.04,-0.022459554,-0.0031081343,0.015426478
4,E25AD03D0194,1721221290453,2024-07-17T16:01:30.453,27.05,-0.020994712,-0.003596415,0.017379614
4,E25AD03D0194,1721221290463,2024-07-17T16:01:30.463,27.06,-0.024900958,-0.003596415,0.0139616355
4,E25AD03D0194,1721221290473,2024-07-17T16:01:30.473,27.07,-0.022947835,-0.0001784374,0.014449917
4,E25AD03D0194,1721221290513,2024-07-17T16:01:30.513,27.11,-0.020994615,-0.0031520415,0.015465523
4,E25AD03D0194,1721221290523,2024-07-17T16:01:30.523,27.12,-0.026853984,-0.002682943,0.014994321
4,E25AD03D0194,1721221290533,2024-07-17T16:01:30.533,27.13,-0.024900861,-0.0036595166,0.012552917
4,E25AD03D0194,1721221290543,2024-07-17T16:01:30.543,27.14,-0.021971175,-0.005124359,0.017435737
4,E25AD03D0194,1721221290553,2024-07-17T16:01:30.553,27.15,-0.02441258,-0.005124359,0.013041198
4,E25AD03D0194,1721221290563,2024-07-17T16:01:30.563,27.16,-0.024900861,-0.0017063813,0.014994321
4,E25AD03D0194,1721221290573,2024-07-17T16:01:30.573,27.17,-0.022947738,-0.0017063813,0.014994321
4,E25AD03D0194,1721221290593,2024-07-17T16:01:30.593,27.19,-0.026365703,-0.0031712358,0.013529479
4,E25AD03D0194,1721221290603,2024-07-17T16:01:30.603,27.2,-0.023924299,0.0026881457,0.012552917
4,E25AD03D0194,1721221290613,2024-07-17T16:01:30.613,27.21,-0.026365703,0.00024674175,0.010599794
4,E25AD03D0194,1721221290623,2024-07-17T16:01:30.623,27.22,-0.025389142,-0.0041477974,0.01450604
4,E25AD03D0194,1721221290633,2024-07-17T16:01:30.633,27.23,-0.024900861,-0.0061009205,0.016459176
4,E25AD03D0194,1721221290673,2024-07-17T16:01:30.673,27.27,-0.02253103,0.00027760575,0.016931811
4,E25AD03D0194,1721221290693,2024-07-17T16:01:30.693,27.29,-0.022071438,-0.0019834887,0.012639966
4,E25AD03D0194,1721221290703,2024-07-17T16:01:30.703,27.3,-0.024046637,-0.0021288863,0.011175209
4,E25AD03D0194,1721221290713,2024-07-17T16:01:30.713,27.31,-0.021610387,-0.002303385,0.02252882
4,E25AD03D0194,1721221290723,2024-07-17T16:01:30.723,27.32,-0.02502884,-0.010261323,0.019235525
4,E25AD03D0194,1721221290733,2024-07-17T16:01:30.733,27.33,-0.022123855,0.005222166,0.010914853
4,E25AD03D0194,1721221290743,2024-07-17T16:01:30.743,27.34,-0.02263849,0.0030924408,0.013844512
4,E25AD03D0194,1721221290763,2024-07-17T16:01:30.763,27.36,-0.024150303,-0.00064055854,0.013844634
4,E25AD03D0194,1721221290773,2024-07-17T16:01:30.773,27.37,-0.021724362,0.0036500837,0.014821135
4,E25AD03D0194,1721221290793,2024-07-17T16:01:30.793,27.39,-0.024165764,0.0007203989,0.012868012
4,E25AD03D0194,1721221290803,2024-07-17T16:01:30.803,27.4,-0.022700923,-0.0007444434,0.01628599
4,E25AD03D0194,1721221290813,2024-07-17T16:01:30.813,27.41,-0.023677485,-0.00025616263,0.01677427
4,E25AD03D0194,1721221290823,2024-07-17T16:01:30.823,27.42,-0.023677485,-0.0012327242,0.012868012
94,E25AD03D0194,1721221290923,2024-07-17T16:01:30.923,27.52,-0.023693044,-0.00006725895,0.012550474
4,E25AD03D0194,1721221290943,2024-07-17T16:01:30.943,27.54,-0.02468711,-0.0016038944,0.01788152
4,E25AD03D0194,1721221290953,2024-07-17T16:01:30.953,27.55,-0.022751687,0.00031381837,0.014878742
4,E25AD03D0194,1721221290963,2024-07-17T16:01:30.963,27.56,-0.022772497,0.00026833077,0.013818548
4,E25AD03D0194,1721221290973,2024-07-17T16:01:30.973,27.57,-0.022308722,0.0011924271,0.015185437
4,E25AD03D0194,1721221290983,2024-07-17T16:01:30.983,27.58,-0.019402087,0.0089625195,0.013134179
4,E25AD03D0194,1721221290993,2024-07-17T16:01:30.993,27.59,-0.019421244,-0.0013385419,0.015992058
4,E25AD03D0194,1721221291023,2024-07-17T16:01:31.023,27.62,-0.02045421,0.0038935188,0.014317331
4,E25AD03D0194,1721221291033,2024-07-17T16:01:31.033,27.63,-0.022918077,0.0028506708,0.015706394
4,E25AD03D0194,1721221291043,2024-07-17T16:01:31.043,27.64,-0.024892205,0.00034481607,0.014174571
4,E25AD03D0194,1721221291053,2024-07-17T16:01:31.053,27.65,-0.022960186,-0.0006934613,0.013615397
4,E25AD03D0194,1721221291073,2024-07-17T16:01:31.073,27.67,-0.02495532,0.0011528716,0.014925567
4,E25AD03D0194,1721221291083,2024-07-17T16:01:31.083,27.68,-0.02495532,0.0030537727,0.015947653
4,E25AD03D0194,1721221291093,2024-07-17T16:01:31.093,27.69,-0.023978759,0.005932378,0.019410085
4,E25AD03D0194,1721221291103,2024-07-17T16:01:31.103,27.7,-0.020578103,0.0009869062,0.01740891
4,E25AD03D0194,1721221291123,2024-07-17T16:01:31.123,27.72,-0.02110324,0.0008626602,0.016323661
4,E25AD03D0194,1721221291133,2024-07-17T16:01:31.133,27.73,-0.02110324,0.0012883255,0.018819597
4,E25AD03D0194,1721221291143,2024-07-17T16:01:31.143,27.74,-0.022568278,-0.0021912463,0.012525591
4,E25AD03D0194,1721221291153,2024-07-17T16:01:31.153,27.75,-0.020615056,0.00558992,0.014505919
4,E25AD03D0194,1721221291163,2024-07-17T16:01:31.163,27.76,-0.021591619,-0.00078769436,0.015996847
4,E25AD03D0194,1721221291173,2024-07-17T16:01:31.173,27.77,-0.021103434,-0.00764102,0.013570481
4,E25AD03D0194,1721221291203,2024-07-17T16:01:31.203,27.8,-0.023056557,-0.001781639,0.016988458
4,E25AD03D0194,1721221291213,2024-07-17T16:01:31.213,27.81,-0.020615155,0.0021246073,0.013570481
4,E25AD03D0194,1721221291223,2024-07-17T16:01:31.223,27.82,-0.020615155,0.0050717234,0.014531872
4,E25AD03D0194,1721221291233,2024-07-17T16:01:31.233,27.83,-0.023056557,0.0026303197,0.019902973
4,E25AD03D0194,1721221291243,2024-07-17T16:01:31.243,27.84,-0.023544839,0.002142039,0.015020153
4,E25AD03D0194,1721221291253,2024-07-17T16:01:31.253,27.85,-0.023056557,0.0026303197,0.013067029
4,E25AD03D0194,1721221291263,2024-07-17T16:01:31.263,27.86,-0.023056557,0.0016537581,0.015508446
4,E25AD03D0194,1721221291273,2024-07-17T16:01:31.273,27.87,-0.022568278,0.0011654774,0.014531872
4,E25AD03D0194,1721221291293,2024-07-17T16:01:31.293,27.89,-0.021103434,-0.0017363215,0.014507706
4,E25AD03D0194,1721221291303,2024-07-17T16:01:31.303,27.9,-0.024521401,0.0017115963,0.016434731
4,E25AD03D0194,1721221291313,2024-07-17T16:01:31.313,27.91,-0.024521206,-0.0007089237,0.016416496
4,E25AD03D0194,1721221291323,2024-07-17T16:01:31.323,27.92,-0.024521206,0.0007559186,0.015928214
4,E25AD03D0194,1721221291333,2024-07-17T16:01:31.333,27.93,-0.024032924,-0.0007089237,0.015928214
4,E25AD03D0194,1721221291343,2024-07-17T16:01:31.343,27.94,-0.025497768,-0.0016854852,0.016904777
4,E25AD03D0194,1721221291353,2024-07-17T16:01:31.353,27.95,-0.024521206,0.00028526402,0.015912825
4,E25AD03D0194,1721221291363,2024-07-17T16:01:31.363,27.96,-0.02061496,-0.0011795784,0.0149362525
4,E25AD03D0194,1721221291383,2024-07-17T16:01:31.383,27.98,-0.024521206,-0.001667859,0.017377669
4,E25AD03D0194,1721221291413,2024-07-17T16:01:31.413,28.01,-0.02114885,0.00004411399,0.016830139
4,E25AD03D0194,1721221291423,2024-07-17T16:01:31.423,28.02,-0.022142235,0.0048319716,0.015836779
4,E25AD03D0194,1721221291443,2024-07-17T16:01:31.443,28.04,-0.020189112,0.004849379,0.013380289
4,E25AD03D0194,1721221291463,2024-07-17T16:01:31.463,28.06,-0.020677295,0.0014540235,0.01824344
4,E25AD03D0194,1721221291473,2024-07-17T16:01:31.473,28.07,-0.020189112,0.0034335614,0.015779123
4,E25AD03D0194,1721221291483,2024-07-17T16:01:31.483,28.08,-0.024095358,0.0049192756,0.014296071
4,E25AD03D0194,1721221291493,2024-07-17T16:01:31.493,28.09,-0.023118796,0.0034720474,0.015257364
4,E25AD03D0194,1721221291503,2024-07-17T16:01:31.503,28.1,-0.024095261,0.00007147707,0.013289059
4,E25AD03D0194,1721221291523,2024-07-17T16:01:31.523,28.12,-0.022630418,0.00011174978,0.017160174
4,E25AD03D0194,1721221291533,2024-07-17T16:01:31.533,28.13,-0.021165576,0.0030608233,0.017143374
94,E25AD03D0194,1721221291643,2024-07-17T16:01:31.643,28.24,-0.02360698,0.0025725425,0.014701958
4,E25AD03D0194,1721221291653,2024-07-17T16:01:31.653,28.25,-0.021653857,0.0025725425,0.016166812
4,E25AD03D0194,1721221291663,2024-07-17T16:01:31.663,28.26,-0.02214204,-0.0003762757,0.0132537205
4,E25AD03D0194,1721221291673,2024-07-17T16:01:31.673,28.27,-0.02165405,0.0015560121,0.015713431
4,E25AD03D0194,1721221291683,2024-07-17T16:01:31.683,28.28,-0.023607174,0.0015331588,0.0152450865
4,E25AD03D0194,1721221291693,2024-07-17T16:01:31.693,28.29,-0.024095455,0.0005392143,0.015748575
4,E25AD03D0194,1721221291703,2024-07-17T16:01:31.703,28.3,-0.026048578,0.0020040567,0.013795439
4,E25AD03D0194,1721221291753,2024-07-17T16:01:31.753,28.35,-0.02165405,-0.003367032,0.016236855
4,E25AD03D0194,1721221291763,2024-07-17T16:01:31.763,28.36,-0.022142332,0.0020040567,0.01867826
4,E25AD03D0194,1721221291773,2024-07-17T16:01:31.773,28.37,-0.022630613,0.007863438,0.016236855
4,E25AD03D0194,1721221291783,2024-07-17T16:01:31.783,28.38,-0.021165771,0.0034462889,0.014791609
4,E25AD03D0194,1721221291793,2024-07-17T16:01:31.793,28.39,-0.022630613,0.0019585812,0.016276337
4,E25AD03D0194,1721221291813,2024-07-17T16:01:31.813,28.41,-0.021165771,0.0028756391,0.014374744
4,E25AD03D0194,1721221291823,2024-07-17T16:01:31.823,28.42,-0.020189209,0.001862549,0.016359655
4,E25AD03D0194,1721221291833,2024-07-17T16:01:31.833,28.43,-0.025560297,0.0018243063,0.012974911
4,E25AD03D0194,1721221291843,2024-07-17T16:01:31.843,28.44,-0.025072018,-0.0030919667,0.013492269
4,E25AD03D0194,1721221291853,2024-07-17T16:01:31.853,28.45,-0.021165771,-0.004094627,0.01497971
4,E25AD03D0194,1721221291873,2024-07-17T16:01:31.873,28.47,-0.023606883,-0.00073441473,0.016982818
4,E25AD03D0194,1721221291903,2024-07-17T16:01:31.903,28.5,-0.022142138,0.0045514605,0.01656836
4,E25AD03D0194,1721221291913,2024-07-17T16:01:31.913,28.51,-0.024095455,-0.0032980347,0.014159085
4,E25AD03D0194,1721221291923,2024-07-17T16:01:31.923,28.52,-0.025072018,-0.008693484,0.015156762
4,E25AD03D0194,1721221291933,2024-07-17T16:01:31.933,28.53,-0.018724367,0.0020487055,0.010273954
4,E25AD03D0194,1721221291943,2024-07-17T16:01:31.943,28.54,-0.023135426,0.010764861,0.007797808
4,E25AD03D0194,1721221291953,2024-07-17T16:01:31.953,28.55,-0.023614371,0.0014406155,0.018635482
4,E25AD03D0194,1721221291963,2024-07-17T16:01:31.963,28.56,-0.023589572,0.0024859798,0.022627842
4,E25AD03D0194,1721221291973,2024-07-17T16:01:31.973,28.57,-0.018678855,0.016236382,0.015400172
4,E25AD03D0194,1721221291993,2024-07-17T16:01:31.993,28.59,-0.018139519,0.010960255,0.020500693
4,E25AD03D0194,1721221292003,2024-07-17T16:01:32.003,28.6,-0.020557972,0.009520187,0.014266872
4,E25AD03D0194,1721221292013,2024-07-17T16:01:32.013,28.61,-0.02442668,0.0052561783,0.014863219
4,E25AD03D0194,1721221292023,2024-07-17T16:01:32.023,28.62,-0.023899209,0.0009849127,0.015963066
4,E25AD03D0194,1721221292043,2024-07-17T16:01:32.043,28.64,-0.022888124,0.00012266584,0.01264912
4,E25AD03D0194,1721221292053,2024-07-17T16:01:32.053,28.65,-0.023864686,-0.0013421765,0.0131374
4,E25AD03D0194,1721221292063,2024-07-17T16:01:32.063,28.66,-0.022888124,-0.00034632342,0.016050335
4,E25AD03D0194,1721221292083,2024-07-17T16:01:32.083,28.68,-0.023864686,0.000674267,0.01552409
4,E25AD03D0194,1721221292093,2024-07-17T16:01:32.093,28.69,-0.02630609,0.0021391094,0.012594406
4,E25AD03D0194,1721221292103,2024-07-17T16:01:32.103,28.7,-0.023376405,0.003115671,0.01552409
4,E25AD03D0194,1721221292113,2024-07-17T16:01:32.113,28.71,-0.023864686,0.0021391094,0.014059248
4,E25AD03D0194,1721221292123,2024-07-17T16:01:32.123,28.72,-0.021911563,0.003115671,0.014059248
4,E25AD03D0194,1721221292133,2024-07-17T16:01:32.133,28.73,-0.021423282,-0.00030229453,0.014547529
4,E25AD03D0194,1721221292143,2024-07-17T16:01:32.143,28.74,-0.024841247,-0.0007905753,0.01991863
4,E25AD03D0194,1721221292163,2024-07-17T16:01:32.163,28.76,-0.020935,0.0065336362,0.014059248
4,E25AD03D0194,1721221292183,2024-07-17T16:01:32.183,28.78,-0.023376405,0.0026273902,0.017477226
4,E25AD03D0194,1721221292193,2024-07-17T16:01:32.193,28.79,-0.024352968,0.005068794,0.014059248
4,E25AD03D0194,1721221292203,2024-07-17T16:01:32.203,28.8,-0.021911563,0.0026273902,0.014547529
4,E25AD03D0194,1721221292213,2024-07-17T16:01:32.213,28.81,-0.01995844,-0.00030229453,0.012106125
4,E25AD03D0194,1721221292223,2024-07-17T16:01:32.223,28.82,-0.021911563,-0.0012788561,0.012106125
4,E25AD03D0194,1721221292233,2024-07-17T16:01:32.233,28.83,-0.020446721,0.0011820825,0.016483633
